"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2553","2020/03/23","ER",3497117,1,0,1,0,1,1,2.85949826671513e-07,2.85949826671513e-07,2.85949826671513e-07,2.85949826671513e-07
"2552","2020/03/30","ER",3497117,11,0,12,0,12,12,3.43139792005815e-06,3.14544809338664e-06,3.43139792005815e-06,3.43139792005815e-06
"2551","2020/04/06","ER",3497117,17,0,29,0,29,29,8.29254497347386e-06,4.86114705341571e-06,8.29254497347386e-06,8.29254497347386e-06
"2550","2020/04/13","ER",3497117,5,0,34,0,34,34,9.72229410683143e-06,1.42974913335756e-06,9.72229410683143e-06,9.72229410683143e-06
"2549","2020/04/20","ER",3497117,5,0,39,0,39,39,1.1152043240189e-05,1.42974913335756e-06,1.1152043240189e-05,1.1152043240189e-05
"2548","2020/04/27","ER",3497117,0,0,39,0,39,39,1.1152043240189e-05,0,1.1152043240189e-05,1.1152043240189e-05
"2547","2020/05/04","ER",3497117,0,0,39,0,39,39,1.1152043240189e-05,0,1.1152043240189e-05,1.1152043240189e-05
"2546","2020/05/11","ER",3497117,0,0,39,0,39,39,1.1152043240189e-05,0,1.1152043240189e-05,1.1152043240189e-05
"2545","2020/05/18","ER",3497117,0,0,39,0,39,39,1.1152043240189e-05,0,1.1152043240189e-05,1.1152043240189e-05
"2544","2020/05/25","ER",3497117,0,0,39,0,39,39,1.1152043240189e-05,0,1.1152043240189e-05,1.1152043240189e-05
"2543","2020/06/01","ER",3497117,0,0,39,0,39,39,1.1152043240189e-05,0,1.1152043240189e-05,1.1152043240189e-05
"2542","2020/06/08","ER",3497117,2,0,41,0,41,41,1.1723942893532e-05,5.71899653343025e-07,1.1723942893532e-05,1.1723942893532e-05
"2541","2020/06/15","ER",3497117,55,0,96,0,95,96,2.74511833604652e-05,1.57272404669332e-05,2.71652335337937e-05,2.74511833604652e-05
"2540","2020/06/22","ER",3497117,47,0,143,0,131,143,4.08908252140263e-05,1.34396418535611e-05,3.74594272939681e-05,4.08908252140263e-05
"2539","2020/06/29","ER",3497117,48,0,191,0,162,191,5.46164168942589e-05,1.37255916802326e-05,4.6323871920785e-05,5.46164168942589e-05
"2538","2020/07/06","ER",3497117,24,0,215,0,181,215,6.14792127343752e-05,6.8627958401163e-06,5.17569186275438e-05,6.14792127343752e-05
"2537","2020/07/13","ER",3497117,17,0,232,0,193,232,6.63403597877909e-05,4.86114705341571e-06,5.51883165476019e-05,6.63403597877909e-05
"2536","2020/07/20","ER",3497117,19,0,251,0,212,251,7.17734064945497e-05,5.43304670675874e-06,6.06213632543607e-05,7.17734064945497e-05
"2535","2020/07/27","ER",3497117,12,0,263,0,224,262,7.52048044146078e-05,3.43139792005815e-06,6.40527611744188e-05,7.49188545879363e-05
"2534","2020/08/03","ER",3497117,16,0,279,0,240,267,7.9780001641352e-05,4.5751972267442e-06,6.8627958401163e-05,7.63486037212939e-05
"2533","2020/08/10","ER",3497117,6,0,285,0,246,256,8.14957006013811e-05,1.71569896002908e-06,7.03436573611921e-05,7.32031556279072e-05
"2532","2020/08/17","ER",3497117,0,0,285,0,246,251,8.14957006013811e-05,0,7.03436573611921e-05,7.17734064945497e-05
"2531","2020/08/24","ER",3497117,21,0,306,0,267,267,8.75006469614828e-05,6.00494636010176e-06,7.63486037212939e-05,7.63486037212939e-05
"2530","2020/08/31","ER",3497117,12,0,318,0,277,279,9.0932044881541e-05,3.43139792005815e-06,7.9208101988009e-05,7.9780001641352e-05
"2529","2020/09/07","ER",3497117,12,0,330,0,234,291,9.43634428015991e-05,3.43139792005815e-06,6.69122594411339e-05,8.32113995614101e-05
"2528","2020/09/14","ER",3497117,31,0,361,0,218,322,0.000103227887428416,8.86444462681689e-06,6.23370622143897e-05,9.2075844188227e-05
"2527","2020/09/21","ER",3497117,3,0,364,0,173,325,0.000104085736908431,8.57849480014538e-07,4.94693200141717e-05,9.29336936682416e-05
"2526","2020/09/28","ER",3497117,11,0,375,0,160,336,0.000107231185001817,3.14544809338664e-06,4.5751972267442e-05,9.60791417616282e-05
"2525","2020/10/05","ER",3497117,23,0,398,0,166,359,0.000113808031015262,6.57684601344479e-06,4.74676712274711e-05,0.000102655987775073
"2524","2020/10/12","ER",3497117,16,0,414,0,163,373,0.000118383228242006,4.5751972267442e-06,4.66098217474565e-05,0.000106659285348474
"2523","2020/10/19","ER",3497117,11,0,425,0,162,329,0.000121528676335393,3.14544809338664e-06,4.6323871920785e-05,9.40774929749276e-05
"2522","2020/10/26","ER",3497117,36,0,461,0,182,318,0.000131822870095567,1.02941937601745e-05,5.20428684542153e-05,9.0932044881541e-05
"2521","2020/11/02","ER",3497117,2,0,463,0,178,272,0.00013239476974891,5.71899653343025e-07,5.08990691475292e-05,7.77783528546514e-05
"2520","2020/11/09","ER",3497117,28,0,491,0,206,276,0.000140401364895713,8.00659514680235e-06,5.89056642943316e-05,7.89221521613375e-05
"2519","2020/11/16","ER",3497117,2,0,493,0,187,261,0.000140973264549056,5.71899653343025e-07,5.34726175875729e-05,7.46329047612648e-05
"2518","2020/11/23","ER",3497117,58,0,551,0,233,300,0.000157558354496003,1.65850899469477e-05,6.66263096144624e-05,8.57849480014538e-05
"2517","2020/11/30","ER",3497117,26,0,577,0,247,314,0.000164993049989463,7.43469549345933e-06,7.06296071878636e-05,8.97882455748549e-05
"2516","2020/12/07","ER",3497117,55,0,632,0,271,353,0.000180720290456396,1.57272404669332e-05,7.74924030279799e-05,0.000100940288815044
"2515","2020/12/14","ER",3497117,79,0,711,0,347,426,0.000203310326763445,2.25900363070495e-05,9.92245898550149e-05,0.000121814626162064
