"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"1240","2020/03/16","BN",433296,50,0,50,0,50,50,0.000115394557069532,0.000115394557069532,0.000115394557069532,0.000115394557069532
"1239","2020/03/23","BN",433296,38,0,88,0,88,88,0.000203094420442377,8.76998633728444e-05,0.000203094420442377,0.000203094420442377
"1238","2020/03/30","BN",433296,38,1,126,1,126,126,0.000290794283815221,8.76998633728444e-05,0.000290794283815221,0.000290794283815221
"1237","2020/04/06","BN",433296,9,0,135,1,135,135,0.000311565304087737,2.07710202725158e-05,0.000311565304087737,0.000311565304087737
"1236","2020/04/13","BN",433296,1,0,136,1,136,136,0.000313873195229127,2.30789114139064e-06,0.000313873195229127,0.000313873195229127
"1235","2020/04/20","BN",433296,2,0,138,1,138,138,0.000318488977511909,4.61578228278129e-06,0.000318488977511909,0.000318488977511909
"1234","2020/04/27","BN",433296,0,0,138,1,138,138,0.000318488977511909,0,0.000318488977511909,0.000318488977511909
"1233","2020/05/04","BN",433296,0,0,138,1,138,138,0.000318488977511909,0,0.000318488977511909,0.000318488977511909
"1232","2020/05/11","BN",433296,3,0,141,1,141,141,0.000325412650936081,6.92367342417193e-06,0.000325412650936081,0.000325412650936081
"1231","2020/05/18","BN",433296,0,0,141,1,141,141,0.000325412650936081,0,0.000325412650936081,0.000325412650936081
"1230","2020/05/25","BN",433296,0,0,141,1,141,141,0.000325412650936081,0,0.000325412650936081,0.000325412650936081
"1229","2020/06/01","BN",433296,0,1,141,2,141,141,0.000325412650936081,0,0.000325412650936081,0.000325412650936081
"1228","2020/06/08","BN",433296,0,0,141,2,91,141,0.000325412650936081,0,0.000210018093866549,0.000325412650936081
"1227","2020/06/15","BN",433296,0,0,141,2,53,141,0.000325412650936081,0,0.000122318230493704,0.000325412650936081
"1226","2020/06/22","BN",433296,0,1,141,3,15,141,0.000325412650936081,0,3.46183671208596e-05,0.000325412650936081
"1225","2020/06/29","BN",433296,0,0,141,3,6,141,0.000325412650936081,0,1.38473468483439e-05,0.000325412650936081
"1224","2020/07/06","BN",433296,0,0,141,3,5,141,0.000325412650936081,0,1.15394557069532e-05,0.000325412650936081
"1223","2020/07/13","BN",433296,0,0,141,3,3,141,0.000325412650936081,0,6.92367342417193e-06,0.000325412650936081
"1222","2020/07/20","BN",433296,0,0,141,3,3,91,0.000325412650936081,0,6.92367342417193e-06,0.000210018093866549
"1221","2020/07/27","BN",433296,0,0,141,3,3,53,0.000325412650936081,0,6.92367342417193e-06,0.000122318230493704
"1220","2020/08/03","BN",433296,0,0,141,3,0,15,0.000325412650936081,0,0,3.46183671208596e-05
"1219","2020/08/10","BN",433296,1,0,142,3,1,7,0.000327720542077471,2.30789114139064e-06,2.30789114139064e-06,1.61552379897345e-05
"1218","2020/08/17","BN",433296,0,0,142,3,1,6,0.000327720542077471,0,2.30789114139064e-06,1.38473468483439e-05
"1217","2020/08/24","BN",433296,1,0,143,3,2,5,0.000330028433218862,2.30789114139064e-06,4.61578228278129e-06,1.15394557069532e-05
"1216","2020/08/31","BN",433296,1,0,144,3,3,6,0.000332336324360253,2.30789114139064e-06,6.92367342417193e-06,1.38473468483439e-05
"1215","2020/09/07","BN",433296,1,0,145,3,4,7,0.000334644215501643,2.30789114139064e-06,9.23156456556257e-06,1.61552379897345e-05
"1214","2020/09/14","BN",433296,0,0,145,3,4,4,0.000334644215501643,0,9.23156456556257e-06,9.23156456556257e-06
"1213","2020/09/21","BN",433296,0,0,145,3,4,4,0.000334644215501643,0,9.23156456556257e-06,9.23156456556257e-06
"1212","2020/09/28","BN",433296,1,0,146,3,5,5,0.000336952106643034,2.30789114139064e-06,1.15394557069532e-05,1.15394557069532e-05
"1211","2020/10/05","BN",433296,0,0,146,3,5,5,0.000336952106643034,0,1.15394557069532e-05,1.15394557069532e-05
"1210","2020/10/12","BN",433296,0,0,146,3,5,5,0.000336952106643034,0,1.15394557069532e-05,1.15394557069532e-05
"1209","2020/10/19","BN",433296,1,0,147,3,6,6,0.000339259997784424,2.30789114139064e-06,1.38473468483439e-05,1.38473468483439e-05
"1208","2020/10/26","BN",433296,1,0,148,3,7,7,0.000341567888925815,2.30789114139064e-06,1.61552379897345e-05,1.61552379897345e-05
"1207","2020/11/02","BN",433296,0,0,148,3,6,7,0.000341567888925815,0,1.38473468483439e-05,1.61552379897345e-05
"1206","2020/11/09","BN",433296,0,0,148,3,6,7,0.000341567888925815,0,1.38473468483439e-05,1.61552379897345e-05
"1205","2020/11/16","BN",433296,0,0,148,3,5,7,0.000341567888925815,0,1.15394557069532e-05,1.61552379897345e-05
"1204","2020/11/23","BN",433296,0,0,148,3,4,7,0.000341567888925815,0,9.23156456556257e-06,1.61552379897345e-05
"1203","2020/11/30","BN",433296,2,0,150,3,5,9,0.000346183671208596,4.61578228278129e-06,1.15394557069532e-05,2.07710202725158e-05
"1202","2020/12/07","BN",433296,1,0,151,3,6,10,0.000348491562349987,2.30789114139064e-06,1.38473468483439e-05,2.30789114139064e-05
"1201","2020/12/14","BN",433296,1,0,152,3,7,10,0.000350799453491378,2.30789114139064e-06,1.61552379897345e-05,2.30789114139064e-05
