"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"1859","2020/03/16","CG",5380504,1,0,1,0,1,1,1.85856194884345e-07,1.85856194884345e-07,1.85856194884345e-07,1.85856194884345e-07
"1858","2020/03/23","CG",5380504,3,0,4,0,4,4,7.43424779537382e-07,5.57568584653036e-07,7.43424779537382e-07,7.43424779537382e-07
"1857","2020/03/30","CG",5380504,15,0,19,0,19,19,3.53126770280256e-06,2.78784292326518e-06,3.53126770280256e-06,3.53126770280256e-06
"1856","2020/04/06","CG",5380504,26,5,45,5,45,45,8.36352876979554e-06,4.83226106699298e-06,8.36352876979554e-06,8.36352876979554e-06
"1855","2020/04/13","CG",5380504,25,0,70,5,70,70,1.30099336419042e-05,4.64640487210864e-06,1.30099336419042e-05,1.30099336419042e-05
"1854","2020/04/20","CG",5380504,90,1,160,6,160,160,2.97369911814953e-05,1.67270575395911e-05,2.97369911814953e-05,2.97369911814953e-05
"1853","2020/04/27","CG",5380504,40,2,200,8,200,200,3.71712389768691e-05,7.43424779537382e-06,3.71712389768691e-05,3.71712389768691e-05
"1852","2020/05/04","CG",5380504,29,2,229,10,229,229,4.25610686285151e-05,5.38982965164602e-06,4.25610686285151e-05,4.25610686285151e-05
"1851","2020/05/11","CG",5380504,58,0,287,10,287,287,5.33407279318071e-05,1.0779659303292e-05,5.33407279318071e-05,5.33407279318071e-05
"1850","2020/05/18","CG",5380504,125,5,412,15,412,412,7.65727522923503e-05,2.32320243605432e-05,7.65727522923503e-05,7.65727522923503e-05
"1849","2020/05/25","CG",5380504,75,1,487,16,487,487,9.05119669086762e-05,1.39392146163259e-05,9.05119669086762e-05,9.05119669086762e-05
"1848","2020/06/01","CG",5380504,124,4,611,20,611,611,0.000113558135074335,2.30461681656588e-05,0.000113558135074335,0.000113558135074335
"1847","2020/06/08","CG",5380504,72,2,683,22,682,683,0.000126939781106008,1.33816460316729e-05,0.000126753924911124,0.000126939781106008
"1846","2020/06/15","CG",5380504,96,3,779,25,775,779,0.000144781975814905,1.78421947088972e-05,0.000144038551035368,0.000144781975814905
"1845","2020/06/22","CG",5380504,234,3,1013,28,994,1013,0.000188272325417842,4.34903496029368e-05,0.000184741057715039,0.000188272325417842
"1844","2020/06/29","CG",5380504,232,12,1245,40,1200,1245,0.00023139096263101,4.31186372131681e-05,0.000223027433861214,0.00023139096263101
"1843","2020/07/06","CG",5380504,312,4,1557,44,1487,1557,0.000289378095434926,5.79871328039158e-05,0.000276368161793022,0.000289378095434926
"1842","2020/07/13","CG",5380504,546,3,2103,47,1943,2103,0.000390855577841778,0.000101477482406853,0.000361118586660283,0.000390855577841778
"1841","2020/07/20","CG",5380504,530,2,2633,49,2433,2632,0.000489359361130482,9.85037832887031e-05,0.000452188122153612,0.000489173504935597
"1840","2020/07/27","CG",5380504,405,2,3038,51,2809,3034,0.000564631120058641,7.52717589281599e-05,0.000522070051430126,0.000563887695279104
