"","date","cases","deaths","cum_cases","cum_deaths","cases_active","cases_infect","cases_symptom","p_cases","p_cases_daily","p_cases_active","p_infect","p_symptom","population"
"1","2020/03/17",1,0,1,0,1,1,1,8.4737497215314e-08,8.4737497215314e-08,8.4737497215314e-08,8.4737497215314e-08,8.4737497215314e-08,11801151
"2","2020/03/18",0,0,1,0,1,1,1,8.4737497215314e-08,0,8.4737497215314e-08,8.4737497215314e-08,8.4737497215314e-08,11801151
"3","2020/03/19",0,0,1,0,1,1,1,8.4737497215314e-08,0,8.4737497215314e-08,8.4737497215314e-08,8.4737497215314e-08,11801151
"4","2020/03/20",1,0,2,0,2,2,2,1.69474994430628e-07,8.4737497215314e-08,1.69474994430628e-07,1.69474994430628e-07,1.69474994430628e-07,11801151
"5","2020/03/21",0,0,2,0,2,2,2,1.69474994430628e-07,0,1.69474994430628e-07,1.69474994430628e-07,1.69474994430628e-07,11801151
"6","2020/03/22",0,0,2,0,2,2,2,1.69474994430628e-07,0,1.69474994430628e-07,1.69474994430628e-07,1.69474994430628e-07,11801151
"7","2020/03/23",0,0,2,0,2,2,2,1.69474994430628e-07,0,1.69474994430628e-07,1.69474994430628e-07,1.69474994430628e-07,11801151
"8","2020/03/24",3,0,5,0,5,5,5,4.2368748607657e-07,2.54212491645942e-07,4.2368748607657e-07,4.2368748607657e-07,4.2368748607657e-07,11801151
"9","2020/03/25",0,0,5,0,5,5,5,4.2368748607657e-07,0,4.2368748607657e-07,4.2368748607657e-07,4.2368748607657e-07,11801151
"10","2020/03/26",0,0,5,0,5,5,5,4.2368748607657e-07,0,4.2368748607657e-07,4.2368748607657e-07,4.2368748607657e-07,11801151
"11","2020/03/27",1,0,6,0,6,6,6,5.08424983291884e-07,8.4737497215314e-08,5.08424983291884e-07,5.08424983291884e-07,5.08424983291884e-07,11801151
"12","2020/03/28",0,0,6,0,6,6,6,5.08424983291884e-07,0,5.08424983291884e-07,5.08424983291884e-07,5.08424983291884e-07,11801151
"13","2020/03/29",0,0,6,0,5,5,6,5.08424983291884e-07,0,4.2368748607657e-07,4.2368748607657e-07,5.08424983291884e-07,11801151
"14","2020/03/30",0,0,6,0,5,5,6,5.08424983291884e-07,0,4.2368748607657e-07,4.2368748607657e-07,5.08424983291884e-07,11801151
"15","2020/03/31",0,0,6,0,5,5,6,5.08424983291884e-07,0,4.2368748607657e-07,4.2368748607657e-07,5.08424983291884e-07,11801151
"16","2020/04/01",2,0,8,0,6,6,8,6.77899977722512e-07,1.69474994430628e-07,5.08424983291884e-07,5.08424983291884e-07,6.77899977722512e-07,11801151
"17","2020/04/02",5,0,13,0,11,11,13,1.10158746379908e-06,4.2368748607657e-07,9.32112469368454e-07,9.32112469368454e-07,1.10158746379908e-06,11801151
