"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"22999","2020/03/20","GG",64468,1,0,1,0,1,1,1.55115716324378e-05,1.55115716324378e-05,1.55115716324378e-05,1.55115716324378e-05
"22998","2020/03/21","GG",64468,0,0,1,0,1,1,1.55115716324378e-05,0,1.55115716324378e-05,1.55115716324378e-05
"22997","2020/03/22","GG",64468,0,0,1,0,1,1,1.55115716324378e-05,0,1.55115716324378e-05,1.55115716324378e-05
"22996","2020/03/23","GG",64468,16,0,17,0,17,17,0.000263696717751443,0.000248185146119005,0.000263696717751443,0.000263696717751443
"22995","2020/03/24","GG",64468,3,0,20,0,20,20,0.000310231432648756,4.65347148973134e-05,0.000310231432648756,0.000310231432648756
"22994","2020/03/25","GG",64468,3,0,23,0,23,23,0.000356766147546069,4.65347148973134e-05,0.000356766147546069,0.000356766147546069
"22993","2020/03/26","GG",64468,7,0,30,0,30,30,0.000465347148973134,0.000108581001427065,0.000465347148973134,0.000465347148973134
"22992","2020/03/27","GG",64468,4,0,34,0,34,34,0.000527393435502885,6.20462865297512e-05,0.000527393435502885,0.000527393435502885
"22991","2020/03/28","GG",64468,2,0,36,0,36,36,0.000558416578767761,3.10231432648756e-05,0.000558416578767761,0.000558416578767761
"22990","2020/03/29","GG",64468,3,0,39,0,39,39,0.000604951293665074,4.65347148973134e-05,0.000604951293665074,0.000604951293665074
"22989","2020/03/30","GG",64468,6,0,45,0,45,45,0.000698020723459701,9.30694297946268e-05,0.000698020723459701,0.000698020723459701
"22988","2020/03/31","GG",64468,0,0,45,0,45,45,0.000698020723459701,0,0.000698020723459701,0.000698020723459701
"22987","2020/04/01","GG",64468,15,0,60,0,59,60,0.000930694297946268,0.000232673574486567,0.00091518272631383,0.000930694297946268
"22986","2020/04/02","GG",64468,18,0,78,0,77,78,0.00120990258733015,0.00027920828938388,0.00119439101569771,0.00120990258733015
"22985","2020/04/03","GG",64468,13,0,91,0,90,91,0.00141155301855184,0.000201650431221691,0.0013960414469194,0.00141155301855184
"22984","2020/04/04","GG",64468,23,2,114,2,97,114,0.00176831916609791,0.000356766147546069,0.00150462244834647,0.00176831916609791
"22983","2020/04/05","GG",64468,22,0,136,2,116,136,0.00210957374201154,0.000341254575913632,0.00179934230936278,0.00210957374201154
"22982","2020/04/06","GG",64468,18,1,154,3,131,154,0.00238878203139542,0.00027920828938388,0.00203201588384935,0.00238878203139542
"22981","2020/04/07","GG",64468,11,1,165,4,135,164,0.00255940931935224,0.000170627287956816,0.0020940621703791,0.0025438977477198
"22980","2020/04/08","GG",64468,1,0,166,4,132,165,0.00257492089098467,1.55115716324378e-05,0.00204752745548179,0.00255940931935224
"22979","2020/04/09","GG",64468,15,1,181,5,145,180,0.00280759446547124,0.000232673574486567,0.00224917788670348,0.0027920828938388
"22978","2020/04/10","GG",64468,10,0,191,5,152,174,0.00296271018179562,0.000155115716324378,0.00235775888813055,0.00269901346404418
"22977","2020/04/11","GG",64468,9,1,200,6,155,180,0.00310231432648756,0.00013960414469194,0.00240429360302786,0.0027920828938388
"22976","2020/04/12","GG",64468,9,0,209,6,164,186,0.0032419184711795,0.00013960414469194,0.0025438977477198,0.00288515232363343
"22975","2020/04/13","GG",64468,9,0,218,6,158,188,0.00338152261587144,0.00013960414469194,0.00245082831792517,0.00291617546689831
"22974","2020/04/14","GG",64468,1,0,219,6,141,185,0.00339703418750388,1.55115716324378e-05,0.00218713160017373,0.00286964075200099
"22973","2020/04/15","GG",64468,4,1,223,7,132,187,0.00345908047403363,6.20462865297512e-05,0.00204752745548179,0.00290066389526587
"22972","2020/04/16","GG",64468,0,0,223,7,109,184,0.00345908047403363,0,0.00169076130793572,0.00285412918036856
"22971","2020/04/17","GG",64468,11,2,234,9,98,189,0.00362970776199044,0.000170627287956816,0.0015201340199789,0.00293168703853074
"22970","2020/04/18","GG",64468,0,0,234,9,80,189,0.00362970776199044,0,0.00124092573059502,0.00293168703853074
"22969","2020/04/19","GG",64468,5,0,239,9,74,179,0.00370726562015263,7.7557858162189e-05,0.0011478563008004,0.00277657132220637
"22968","2020/04/20","GG",64468,0,0,239,9,73,161,0.00370726562015263,0,0.00113234472916796,0.00249736303282249
"22967","2020/04/21","GG",64468,0,1,239,10,58,148,0.00370726562015263,0,0.000899671154681392,0.00229571260160079
"22966","2020/04/22","GG",64468,0,0,239,10,48,125,0.00370726562015263,0,0.000744555438357014,0.00193894645405472
"22965","2020/04/23","GG",64468,4,0,243,10,43,107,0.00376931190668239,6.20462865297512e-05,0.000666997580194825,0.00165973816467084
"22964","2020/04/24","GG",64468,2,0,245,10,36,91,0.00380033504994726,3.10231432648756e-05,0.000558416578767761,0.00141155301855184
"22963","2020/04/25","GG",64468,0,1,245,11,27,80,0.00380033504994726,0,0.000418812434075821,0.00124092573059502
"22962","2020/04/26","GG",64468,0,1,245,12,26,79,0.00380033504994726,0,0.000403300862443383,0.00122541415896259
"22961","2020/04/27","GG",64468,2,1,247,13,24,66,0.00383135819321214,3.10231432648756e-05,0.000372277719178507,0.00102376372774089
"22960","2020/04/28","GG",64468,0,0,247,13,24,56,0.00383135819321214,0,0.000372277719178507,0.000868648011416517
"22959","2020/04/29","GG",64468,0,0,247,13,13,47,0.00383135819321214,0,0.000201650431221691,0.000729043866724577
"22958","2020/04/30","GG",64468,4,0,251,13,17,42,0.00389340447974189,6.20462865297512e-05,0.000263696717751443,0.000651486008562388
"22957","2020/05/01","GG",64468,0,0,251,13,12,33,0.00389340447974189,0,0.000186138859589254,0.000511881863870447
"22956","2020/05/02","GG",64468,1,0,252,13,13,33,0.00390891605137433,1.55115716324378e-05,0.000201650431221691,0.000511881863870447
"22955","2020/05/03","GG",64468,0,0,252,13,13,29,0.00390891605137433,0,0.000201650431221691,0.000449835577340696
"22954","2020/05/04","GG",64468,0,0,252,13,13,29,0.00390891605137433,0,0.000201650431221691,0.000449835577340696
"22953","2020/05/05","GG",64468,0,0,252,13,9,18,0.00390891605137433,0,0.00013960414469194,0.00027920828938388
"22952","2020/05/06","GG",64468,0,0,252,13,7,18,0.00390891605137433,0,0.000108581001427065,0.00027920828938388
"22951","2020/05/07","GG",64468,0,0,252,13,7,13,0.00390891605137433,0,0.000108581001427065,0.000201650431221691
"22950","2020/05/08","GG",64468,0,0,252,13,7,13,0.00390891605137433,0,0.000108581001427065,0.000201650431221691
"22949","2020/05/09","GG",64468,0,0,252,13,5,13,0.00390891605137433,0,7.7557858162189e-05,0.000201650431221691
"22948","2020/05/10","GG",64468,0,0,252,13,5,13,0.00390891605137433,0,7.7557858162189e-05,0.000201650431221691
"22947","2020/05/11","GG",64468,0,0,252,13,5,9,0.00390891605137433,0,7.7557858162189e-05,0.00013960414469194
"22946","2020/05/12","GG",64468,0,0,252,13,1,7,0.00390891605137433,0,1.55115716324378e-05,0.000108581001427065
"22945","2020/05/13","GG",64468,0,0,252,13,1,7,0.00390891605137433,0,1.55115716324378e-05,0.000108581001427065
"22944","2020/05/14","GG",64468,0,0,252,13,0,7,0.00390891605137433,0,0,0.000108581001427065
"22943","2020/05/15","GG",64468,0,0,252,13,0,5,0.00390891605137433,0,0,7.7557858162189e-05
"22942","2020/05/16","GG",64468,0,0,252,13,0,5,0.00390891605137433,0,0,7.7557858162189e-05
"22941","2020/05/17","GG",64468,0,0,252,13,0,5,0.00390891605137433,0,0,7.7557858162189e-05
"22940","2020/05/18","GG",64468,0,0,252,13,0,1,0.00390891605137433,0,0,1.55115716324378e-05
"22939","2020/05/19","GG",64468,0,0,252,13,0,1,0.00390891605137433,0,0,1.55115716324378e-05
"22938","2020/05/20","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22937","2020/05/21","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22936","2020/05/22","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22935","2020/05/23","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22934","2020/05/24","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22933","2020/05/25","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22932","2020/05/26","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22931","2020/05/27","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22930","2020/05/28","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22929","2020/05/29","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22928","2020/05/30","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22927","2020/05/31","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22926","2020/06/01","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22925","2020/06/02","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22924","2020/06/03","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
"22923","2020/06/04","GG",64468,0,0,252,13,0,0,0.00390891605137433,0,0,0
