"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"32420","2020/03/15","MR",4525698,1,0,1,0,1,1,2.20960391082215e-07,2.20960391082215e-07,2.20960391082215e-07,2.20960391082215e-07
"32419","2020/03/16","MR",4525698,0,0,1,0,1,1,2.20960391082215e-07,0,2.20960391082215e-07,2.20960391082215e-07
"32418","2020/03/17","MR",4525698,0,0,1,0,1,1,2.20960391082215e-07,0,2.20960391082215e-07,2.20960391082215e-07
"32417","2020/03/18","MR",4525698,0,0,1,0,1,1,2.20960391082215e-07,0,2.20960391082215e-07,2.20960391082215e-07
"32416","2020/03/19","MR",4525698,0,0,1,0,1,1,2.20960391082215e-07,0,2.20960391082215e-07,2.20960391082215e-07
"32415","2020/03/20","MR",4525698,1,0,2,0,2,2,4.41920782164431e-07,2.20960391082215e-07,4.41920782164431e-07,4.41920782164431e-07
"32414","2020/03/21","MR",4525698,0,0,2,0,2,2,4.41920782164431e-07,0,4.41920782164431e-07,4.41920782164431e-07
"32413","2020/03/22","MR",4525698,0,0,2,0,2,2,4.41920782164431e-07,0,4.41920782164431e-07,4.41920782164431e-07
"32412","2020/03/23","MR",4525698,0,0,2,0,2,2,4.41920782164431e-07,0,4.41920782164431e-07,4.41920782164431e-07
"32411","2020/03/24","MR",4525698,0,0,2,0,2,2,4.41920782164431e-07,0,4.41920782164431e-07,4.41920782164431e-07
"32410","2020/03/25","MR",4525698,0,0,2,0,2,2,4.41920782164431e-07,0,4.41920782164431e-07,4.41920782164431e-07
"32409","2020/03/26","MR",4525698,0,0,2,0,2,2,4.41920782164431e-07,0,4.41920782164431e-07,4.41920782164431e-07
"32408","2020/03/27","MR",4525698,1,0,3,0,2,3,6.62881173246646e-07,2.20960391082215e-07,4.41920782164431e-07,6.62881173246646e-07
"32407","2020/03/28","MR",4525698,0,0,3,0,2,3,6.62881173246646e-07,0,4.41920782164431e-07,6.62881173246646e-07
"32406","2020/03/29","MR",4525698,2,0,5,0,4,5,1.10480195541108e-06,4.41920782164431e-07,8.83841564328862e-07,1.10480195541108e-06
"32405","2020/03/30","MR",4525698,0,0,5,0,4,5,1.10480195541108e-06,0,8.83841564328862e-07,1.10480195541108e-06
