"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"4533","2020/03/30","LA",7169456,6,0,6,0,6,6,8.36883579451495e-07,8.36883579451495e-07,8.36883579451495e-07,8.36883579451495e-07
"4532","2020/04/06","LA",7169456,5,0,11,0,11,11,1.53428656232774e-06,6.97402982876246e-07,1.53428656232774e-06,1.53428656232774e-06
"4531","2020/04/13","LA",7169456,8,0,19,0,19,19,2.65013133492974e-06,1.11584477260199e-06,2.65013133492974e-06,2.65013133492974e-06
"4530","2020/04/20","LA",7169456,0,0,19,0,19,19,2.65013133492974e-06,0,2.65013133492974e-06,2.65013133492974e-06
"4529","2020/04/27","LA",7169456,0,0,19,0,19,19,2.65013133492974e-06,0,2.65013133492974e-06,2.65013133492974e-06
"4528","2020/05/04","LA",7169456,0,0,19,0,19,19,2.65013133492974e-06,0,2.65013133492974e-06,2.65013133492974e-06
"4527","2020/05/11","LA",7169456,0,0,19,0,19,19,2.65013133492974e-06,0,2.65013133492974e-06,2.65013133492974e-06
"4526","2020/05/18","LA",7169456,0,0,19,0,19,19,2.65013133492974e-06,0,2.65013133492974e-06,2.65013133492974e-06
"4525","2020/05/25","LA",7169456,0,0,19,0,19,19,2.65013133492974e-06,0,2.65013133492974e-06,2.65013133492974e-06
"4524","2020/06/01","LA",7169456,0,0,19,0,19,19,2.65013133492974e-06,0,2.65013133492974e-06,2.65013133492974e-06
"4523","2020/06/08","LA",7169456,0,0,19,0,19,19,2.65013133492974e-06,0,2.65013133492974e-06,2.65013133492974e-06
"4522","2020/06/15","LA",7169456,0,0,19,0,19,19,2.65013133492974e-06,0,2.65013133492974e-06,2.65013133492974e-06
"4521","2020/06/22","LA",7169456,0,0,19,0,13,19,2.65013133492974e-06,0,1.81324775547824e-06,2.65013133492974e-06
"4520","2020/06/29","LA",7169456,0,0,19,0,8,19,2.65013133492974e-06,0,1.11584477260199e-06,2.65013133492974e-06
"4519","2020/07/06","LA",7169456,0,0,19,0,0,19,2.65013133492974e-06,0,0,2.65013133492974e-06
"4518","2020/07/13","LA",7169456,0,0,19,0,0,19,2.65013133492974e-06,0,0,2.65013133492974e-06
"4517","2020/07/20","LA",7169456,0,0,19,0,0,19,2.65013133492974e-06,0,0,2.65013133492974e-06
"4516","2020/07/27","LA",7169456,1,0,20,0,1,20,2.78961193150498e-06,1.39480596575249e-07,1.39480596575249e-07,2.78961193150498e-06
"4515","2020/08/03","LA",7169456,0,0,20,0,1,14,2.78961193150498e-06,0,1.39480596575249e-07,1.95272835205349e-06
"4514","2020/08/10","LA",7169456,0,0,20,0,1,9,2.78961193150498e-06,0,1.39480596575249e-07,1.25532536917724e-06
"4513","2020/08/17","LA",7169456,0,0,20,0,1,1,2.78961193150498e-06,0,1.39480596575249e-07,1.39480596575249e-07
"4512","2020/08/24","LA",7169456,2,0,22,0,3,3,3.06857312465548e-06,2.78961193150498e-07,4.18441789725748e-07,4.18441789725748e-07
"4511","2020/08/31","LA",7169456,0,0,22,0,3,3,3.06857312465548e-06,0,4.18441789725748e-07,4.18441789725748e-07
"4510","2020/09/07","LA",7169456,0,0,22,0,3,3,3.06857312465548e-06,0,4.18441789725748e-07,4.18441789725748e-07
"4509","2020/09/14","LA",7169456,1,0,23,0,4,4,3.20805372123073e-06,1.39480596575249e-07,5.57922386300997e-07,5.57922386300997e-07
"4508","2020/09/21","LA",7169456,0,0,23,0,4,4,3.20805372123073e-06,0,5.57922386300997e-07,5.57922386300997e-07
"4507","2020/09/28","LA",7169456,0,0,23,0,4,4,3.20805372123073e-06,0,5.57922386300997e-07,5.57922386300997e-07
"4506","2020/10/05","LA",7169456,0,0,23,0,4,4,3.20805372123073e-06,0,5.57922386300997e-07,5.57922386300997e-07
"4505","2020/10/12","LA",7169456,0,0,23,0,4,4,3.20805372123073e-06,0,5.57922386300997e-07,5.57922386300997e-07
"4504","2020/10/19","LA",7169456,0,0,23,0,3,4,3.20805372123073e-06,0,4.18441789725748e-07,5.57922386300997e-07
"4503","2020/10/26","LA",7169456,1,0,24,0,4,5,3.34753431780598e-06,1.39480596575249e-07,5.57922386300997e-07,6.97402982876246e-07
"4502","2020/11/02","LA",7169456,0,0,24,0,4,5,3.34753431780598e-06,0,5.57922386300997e-07,6.97402982876246e-07
"4501","2020/11/09","LA",7169456,0,0,24,0,4,5,3.34753431780598e-06,0,5.57922386300997e-07,6.97402982876246e-07
"4500","2020/11/16","LA",7169456,0,0,24,0,2,5,3.34753431780598e-06,0,2.78961193150498e-07,6.97402982876246e-07
"4499","2020/11/23","LA",7169456,0,0,24,0,2,5,3.34753431780598e-06,0,2.78961193150498e-07,6.97402982876246e-07
"4498","2020/11/30","LA",7169456,15,0,39,0,17,19,5.43974326643472e-06,2.09220894862874e-06,2.37117014177924e-06,2.65013133492974e-06
"4497","2020/12/07","LA",7169456,2,0,41,0,18,21,5.71870445958522e-06,2.78961193150498e-07,2.51065073835449e-06,2.92909252808023e-06
"4496","2020/12/14","LA",7169456,0,0,41,0,18,21,5.71870445958522e-06,0,2.51065073835449e-06,2.92909252808023e-06
