"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"3017","2020/03/23","GM",2347696,1,0,1,0,1,1,4.25949526684886e-07,4.25949526684886e-07,4.25949526684886e-07,4.25949526684886e-07
"3016","2020/03/30","GM",2347696,2,1,3,1,3,3,1.27784858005466e-06,8.51899053369772e-07,1.27784858005466e-06,1.27784858005466e-06
"3015","2020/04/06","GM",2347696,1,0,4,1,4,4,1.70379810673954e-06,4.25949526684886e-07,1.70379810673954e-06,1.70379810673954e-06
"3014","2020/04/13","GM",2347696,5,0,9,1,9,9,3.83354574016397e-06,2.12974763342443e-06,3.83354574016397e-06,3.83354574016397e-06
"3013","2020/04/20","GM",2347696,1,0,10,1,10,10,4.25949526684886e-06,4.25949526684886e-07,4.25949526684886e-06,4.25949526684886e-06
"3012","2020/04/27","GM",2347696,0,0,10,1,10,10,4.25949526684886e-06,0,4.25949526684886e-06,4.25949526684886e-06
"3011","2020/05/04","GM",2347696,7,0,17,1,17,17,7.24114195364306e-06,2.9816466867942e-06,7.24114195364306e-06,7.24114195364306e-06
"3010","2020/05/11","GM",2347696,3,0,20,1,20,20,8.51899053369772e-06,1.27784858005466e-06,8.51899053369772e-06,8.51899053369772e-06
"3009","2020/05/18","GM",2347696,3,0,23,1,23,23,9.79683911375238e-06,1.27784858005466e-06,9.79683911375238e-06,9.79683911375238e-06
"3008","2020/05/25","GM",2347696,2,0,25,1,25,25,1.06487381671221e-05,8.51899053369772e-07,1.06487381671221e-05,1.06487381671221e-05
"3007","2020/06/01","GM",2347696,0,0,25,1,25,25,1.06487381671221e-05,0,1.06487381671221e-05,1.06487381671221e-05
"3006","2020/06/08","GM",2347696,1,0,26,1,26,26,1.1074687693807e-05,4.25949526684886e-07,1.1074687693807e-05,1.1074687693807e-05
"3005","2020/06/15","GM",2347696,2,0,28,1,27,28,1.19265867471768e-05,8.51899053369772e-07,1.15006372204919e-05,1.19265867471768e-05
"3004","2020/06/22","GM",2347696,9,1,37,2,34,37,1.57601324873408e-05,3.83354574016397e-06,1.44822839072861e-05,1.57601324873408e-05
"3003","2020/06/29","GM",2347696,8,0,45,2,41,45,1.91677287008199e-05,3.40759621347909e-06,1.74639305940803e-05,1.91677287008199e-05
"3002","2020/07/06","GM",2347696,12,0,57,2,48,57,2.42791230210385e-05,5.11139432021863e-06,2.04455772808745e-05,2.42791230210385e-05
"3001","2020/07/13","GM",2347696,7,1,64,3,54,64,2.72607697078327e-05,2.9816466867942e-06,2.30012744409838e-05,2.72607697078327e-05
"3000","2020/07/20","GM",2347696,29,1,93,4,83,93,3.96133059816944e-05,1.23525362738617e-05,3.53538107148455e-05,3.96133059816944e-05
"2999","2020/07/27","GM",2347696,184,2,277,6,260,276,0.000117988018891713,7.8374712910019e-05,0.00011074687693807,0.000117562069365029
"2998","2020/08/03","GM",2347696,221,3,498,9,478,495,0.000212122864289073,9.41348453973598e-05,0.000203603873755375,0.000210845015709019
"2997","2020/08/10","GM",2347696,737,14,1235,23,1212,1231,0.000526047665455834,0.000313924801166761,0.000516250826342082,0.000524343867349095
"2996","2020/08/17","GM",2347696,637,40,1872,63,1847,1863,0.000797377513954107,0.000271329848498272,0.000786728775786984,0.000793543968213942
"2995","2020/08/24","GM",2347696,565,21,2437,84,2412,2427,0.00103803899653107,0.000240661482576961,0.00102739025836394,0.00103377950126422
"2994","2020/08/31","GM",2347696,526,12,2963,96,2937,2953,0.00126208844756732,0.00022404945103625,0.00125101375987351,0.00125782895230047
"2993","2020/09/07","GM",2347696,234,3,3197,99,3169,3180,0.00136176063681158,9.96721892442633e-05,0.0013498340500644,0.00135451949485794
"2992","2020/09/14","GM",2347696,208,4,3405,103,3368,3385,0.00145035813836204,8.85975015504563e-05,0.0014345980058747,0.00144183914782834
"2991","2020/09/21","GM",2347696,121,5,3526,108,3481,3503,0.00150189803109091,5.15398927288712e-05,0.00148273030239009,0.00149210119197716
"2990","2020/09/28","GM",2347696,43,3,3569,111,3512,3544,0.00152021386073836,1.83158296474501e-05,0.00149593473771732,0.00150956512257124
"2989","2020/10/05","GM",2347696,25,4,3594,115,3530,3569,0.00153086259890548,1.06487381671221e-05,0.00150360182919765,0.00152021386073836
"2988","2020/10/12","GM",2347696,38,2,3632,117,3539,3606,0.00154704868091951,1.61860820140257e-05,0.00150743537493781,0.0015359739932257
"2987","2020/10/19","GM",2347696,17,1,3649,118,3372,3621,0.00155428982287315,7.24114195364306e-06,0.00143630180398144,0.00154236323612597
"2986","2020/10/26","GM",2347696,11,1,3660,119,3162,3623,0.00155897526766668,4.68544479353375e-06,0.00134685240337761,0.00154321513517934
"2985","2020/11/02","GM",2347696,12,0,3672,119,2437,3627,0.0015640866619869,5.11139432021863e-06,0.00103803899653107,0.00154491893328608
"2984","2020/11/09","GM",2347696,12,2,3684,121,1812,3627,0.00156919805630712,5.11139432021863e-06,0.000771820542353013,0.00154491893328608
"2983","2020/11/16","GM",2347696,18,1,3702,122,1265,3638,0.00157686514778745,7.66709148032795e-06,0.000538826151256381,0.00154960437807962
"2982","2020/11/23","GM",2347696,24,1,3726,123,763,3633,0.00158708793642788,1.02227886404373e-05,0.000324999488860568,0.00154747463044619
"2981","2020/11/30","GM",2347696,8,0,3734,123,537,3457,0.00159049553264136,3.40759621347909e-06,0.000228734895829784,0.00147250751374965
"2980","2020/12/07","GM",2347696,36,0,3770,123,365,3272,0.00160582971560202,1.53341829606559e-05,0.000155471577239983,0.00139370685131295
"2979","2020/12/14","GM",2347696,12,0,3782,123,256,2547,0.00161094110992224,5.11139432021863e-06,0.000109043078831331,0.0010848934444664
