"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"52914","2020/03/24","VI",104579,17,0,17,0,17,17,0.000162556536207078,0.000162556536207078,0.000162556536207078,0.000162556536207078
"52913","2020/03/25","VI",104579,0,0,17,0,17,17,0.000162556536207078,0,0.000162556536207078,0.000162556536207078
"52912","2020/03/26","VI",104579,0,0,17,0,17,17,0.000162556536207078,0,0.000162556536207078,0.000162556536207078
"52911","2020/03/27","VI",104579,0,0,17,0,17,17,0.000162556536207078,0,0.000162556536207078,0.000162556536207078
"52910","2020/03/28","VI",104579,2,0,19,0,19,19,0.000181680834584381,1.91242983773033e-05,0.000181680834584381,0.000181680834584381
"52909","2020/03/29","VI",104579,3,0,22,0,22,22,0.000210367282150336,2.86864475659549e-05,0.000210367282150336,0.000210367282150336
"52908","2020/03/30","VI",104579,8,0,30,0,30,30,0.000286864475659549,7.64971935092131e-05,0.000286864475659549,0.000286864475659549
"52907","2020/04/01","VI",104579,0,0,30,0,30,30,0.000286864475659549,0,0.000286864475659549,0.000286864475659549
"52906","2020/04/02","VI",104579,0,0,30,0,30,30,0.000286864475659549,0,0.000286864475659549,0.000286864475659549
"52905","2020/04/03","VI",104579,3,0,33,0,33,33,0.000315550923225504,2.86864475659549e-05,0.000315550923225504,0.000315550923225504
"52904","2020/04/04","VI",104579,7,0,40,0,40,40,0.000382485967546066,6.69350443205615e-05,0.000382485967546066,0.000382485967546066
"52903","2020/04/05","VI",104579,0,0,40,0,40,40,0.000382485967546066,0,0.000382485967546066,0.000382485967546066
"52902","2020/04/06","VI",104579,2,1,42,1,25,42,0.000401610265923369,1.91242983773033e-05,0.000239053729716291,0.000401610265923369
"52901","2020/04/07","VI",104579,0,0,42,1,25,42,0.000401610265923369,0,0.000239053729716291,0.000401610265923369
"52900","2020/04/08","VI",104579,3,0,45,1,28,45,0.000430296713489324,2.86864475659549e-05,0.000267740177282246,0.000430296713489324
"52899","2020/04/09","VI",104579,0,0,45,1,28,45,0.000430296713489324,0,0.000267740177282246,0.000430296713489324
"52898","2020/04/10","VI",104579,5,0,50,1,31,50,0.000478107459432582,4.78107459432582e-05,0.000296426624848201,0.000478107459432582
"52897","2020/04/11","VI",104579,0,0,50,1,28,50,0.000478107459432582,0,0.000267740177282246,0.000478107459432582
"52896","2020/04/12","VI",104579,1,0,51,1,21,34,0.000487669608621234,9.56214918865164e-06,0.000200805132961684,0.000325113072414156
"52895","2020/04/13","VI",104579,0,0,51,1,21,34,0.000487669608621234,0,0.000200805132961684,0.000325113072414156
"52894","2020/04/14","VI",104579,0,0,51,1,21,34,0.000487669608621234,0,0.000200805132961684,0.000325113072414156
"52893","2020/04/15","VI",104579,0,0,51,1,18,34,0.000487669608621234,0,0.00017211868539573,0.000325113072414156
"52892","2020/04/16","VI",104579,0,0,51,1,11,32,0.000487669608621234,0,0.000105183641075168,0.000305988774036853
"52891","2020/04/17","VI",104579,0,0,51,1,11,29,0.000487669608621234,0,0.000105183641075168,0.000277302326470898
"52890","2020/04/18","VI",104579,0,1,51,2,9,21,0.000487669608621234,0,8.60593426978648e-05,0.000200805132961684
"52889","2020/04/19","VI",104579,2,1,53,3,11,23,0.000506793906998537,1.91242983773033e-05,0.000105183641075168,0.000219929431338988
"52888","2020/04/20","VI",104579,0,0,53,3,8,23,0.000506793906998537,0,7.64971935092131e-05,0.000219929431338988
"52887","2020/04/21","VI",104579,1,0,54,3,9,21,0.000516356056187189,9.56214918865164e-06,8.60593426978648e-05,0.000200805132961684
"52886","2020/04/22","VI",104579,0,0,54,3,4,14,0.000516356056187189,0,3.82485967546066e-05,0.000133870088641123
"52885","2020/04/23","VI",104579,0,0,54,3,4,14,0.000516356056187189,0,3.82485967546066e-05,0.000133870088641123
"52884","2020/04/24","VI",104579,0,0,54,3,3,12,0.000516356056187189,0,2.86864475659549e-05,0.00011474579026382
"52883","2020/04/25","VI",104579,0,0,54,3,3,12,0.000516356056187189,0,2.86864475659549e-05,0.00011474579026382
"52882","2020/04/26","VI",104579,1,0,55,3,4,10,0.00052591820537584,9.56214918865164e-06,3.82485967546066e-05,9.56214918865164e-05
"52881","2020/04/27","VI",104579,0,0,55,3,4,10,0.00052591820537584,0,3.82485967546066e-05,9.56214918865164e-05
"52880","2020/04/28","VI",104579,4,1,59,4,8,9,0.000564166802130447,3.82485967546066e-05,7.64971935092131e-05,8.60593426978648e-05
"52879","2020/04/29","VI",104579,0,0,59,4,8,9,0.000564166802130447,0,7.64971935092131e-05,8.60593426978648e-05
"52878","2020/04/30","VI",104579,7,0,66,4,15,15,0.000631101846451008,6.69350443205615e-05,0.000143432237829775,0.000143432237829775
"52877","2020/05/01","VI",104579,0,0,66,4,13,15,0.000631101846451008,0,0.000124307939452471,0.000143432237829775
"52876","2020/05/02","VI",104579,0,0,66,4,13,15,0.000631101846451008,0,0.000124307939452471,0.000143432237829775
"52875","2020/05/03","VI",104579,0,0,66,4,12,15,0.000631101846451008,0,0.00011474579026382,0.000143432237829775
"52874","2020/05/04","VI",104579,0,0,66,4,12,15,0.000631101846451008,0,0.00011474579026382,0.000143432237829775
"52873","2020/05/05","VI",104579,0,0,66,4,12,15,0.000631101846451008,0,0.00011474579026382,0.000143432237829775
"52872","2020/05/06","VI",104579,0,0,66,4,12,15,0.000631101846451008,0,0.00011474579026382,0.000143432237829775
"52871","2020/05/07","VI",104579,0,0,66,4,12,13,0.000631101846451008,0,0.00011474579026382,0.000124307939452471
"52870","2020/05/08","VI",104579,0,0,66,4,11,13,0.000631101846451008,0,0.000105183641075168,0.000124307939452471
"52869","2020/05/09","VI",104579,2,0,68,4,13,14,0.000650226144828312,1.91242983773033e-05,0.000124307939452471,0.000133870088641123
"52868","2020/05/10","VI",104579,1,0,69,4,10,15,0.000659788294016963,9.56214918865164e-06,9.56214918865164e-05,0.000143432237829775
"52867","2020/05/11","VI",104579,0,0,69,4,10,15,0.000659788294016963,0,9.56214918865164e-05,0.000143432237829775
"52866","2020/05/12","VI",104579,0,1,69,5,3,15,0.000659788294016963,0,2.86864475659549e-05,0.000143432237829775
"52865","2020/05/13","VI",104579,0,0,69,5,3,15,0.000659788294016963,0,2.86864475659549e-05,0.000143432237829775
"52864","2020/05/14","VI",104579,0,1,69,6,3,14,0.000659788294016963,0,2.86864475659549e-05,0.000133870088641123
"52863","2020/05/15","VI",104579,0,0,69,6,3,14,0.000659788294016963,0,2.86864475659549e-05,0.000133870088641123
"52862","2020/05/16","VI",104579,0,0,69,6,3,10,0.000659788294016963,0,2.86864475659549e-05,9.56214918865164e-05
"52861","2020/05/17","VI",104579,0,0,69,6,3,10,0.000659788294016963,0,2.86864475659549e-05,9.56214918865164e-05
"52860","2020/05/18","VI",104579,0,0,69,6,3,3,0.000659788294016963,0,2.86864475659549e-05,2.86864475659549e-05
"52859","2020/05/19","VI",104579,0,0,69,6,3,3,0.000659788294016963,0,2.86864475659549e-05,2.86864475659549e-05
"52858","2020/05/20","VI",104579,0,0,69,6,3,3,0.000659788294016963,0,2.86864475659549e-05,2.86864475659549e-05
"52857","2020/05/21","VI",104579,0,0,69,6,1,3,0.000659788294016963,0,9.56214918865164e-06,2.86864475659549e-05
