"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"7083","2020/04/06","SL",7813207,6,0,6,0,6,6,7.67930505360987e-07,7.67930505360987e-07,7.67930505360987e-07,7.67930505360987e-07
"7082","2020/04/13","SL",7813207,4,0,10,0,10,10,1.27988417560164e-06,5.11953670240658e-07,1.27988417560164e-06,1.27988417560164e-06
"7081","2020/04/20","SL",7813207,25,0,35,0,35,35,4.47959461460576e-06,3.19971043900411e-06,4.47959461460576e-06,4.47959461460576e-06
"7080","2020/04/27","SL",7813207,58,4,93,4,93,93,1.19029228330953e-05,7.42332821848954e-06,1.19029228330953e-05,1.19029228330953e-05
"7079","2020/05/04","SL",7813207,64,4,157,8,157,157,2.00941815569458e-05,8.19125872385053e-06,2.00941815569458e-05,2.00941815569458e-05
"7078","2020/05/11","SL",7813207,150,10,307,18,307,307,3.92924441909705e-05,1.91982626340247e-05,3.92924441909705e-05,3.92924441909705e-05
"7077","2020/05/18","SL",7813207,198,14,505,32,505,505,6.46341508678831e-05,2.53417066769126e-05,6.46341508678831e-05,6.46341508678831e-05
"7076","2020/05/25","SL",7813207,202,8,707,40,707,707,9.04878112150363e-05,2.58536603471532e-05,9.04878112150363e-05,9.04878112150363e-05
"7075","2020/06/01","SL",7813207,154,6,861,46,861,861,0.000110198027519302,1.97102163042653e-05,0.000110198027519302,0.000110198027519302
"7074","2020/06/08","SL",7813207,108,2,969,48,969,969,0.000124020776615799,1.38227490964978e-05,0.000124020776615799,0.000124020776615799
"7073","2020/06/15","SL",7813207,200,3,1169,51,1169,1169,0.000149618460127832,2.55976835120329e-05,0.000149618460127832,0.000149618460127832
"7072","2020/06/22","SL",7813207,158,4,1327,55,1327,1327,0.000169840630102338,2.0222169974506e-05,0.000169840630102338,0.000169840630102338
"7071","2020/06/29","SL",7813207,100,5,1427,60,1421,1427,0.000182639471858355,1.27988417560164e-05,0.000181871541352994,0.000182639471858355
"7070","2020/07/06","SL",7813207,115,2,1542,62,1532,1542,0.000197358139877774,1.47186680194189e-05,0.000196078255702172,0.000197358139877774
"7069","2020/07/13","SL",7813207,93,1,1635,63,1600,1635,0.000209261062710869,1.19029228330953e-05,0.000204781468096263,0.000209261062710869
"7068","2020/07/20","SL",7813207,76,2,1711,65,1618,1711,0.000218988182445441,9.7271197345725e-06,0.000207085259612346,0.000218988182445441
"7067","2020/07/27","SL",7813207,72,1,1783,66,1626,1783,0.000228203348509773,9.21516606433184e-06,0.000208109166952827,0.000228203348509773
"7066","2020/08/03","SL",7813207,60,1,1843,67,1536,1843,0.000235882653563383,7.67930505360987e-06,0.000196590209372413,0.000235882653563383
"7065","2020/08/10","SL",7813207,73,1,1916,68,1411,1910,0.000245225808045275,9.34315448189201e-06,0.000180591657177392,0.000244457877539914
"7064","2020/08/17","SL",7813207,40,1,1956,69,1249,1946,0.000250345344747682,5.11953670240658e-06,0.000159857533532645,0.00024906546057208
"7063","2020/08/24","SL",7813207,36,0,1992,69,1131,1957,0.000254952927779848,4.60758303216592e-06,0.000144754900260546,0.000250473333165242
"7062","2020/08/31","SL",7813207,30,1,2022,70,1053,1929,0.000258792580306653,3.83965252680493e-06,0.000134771803690853,0.000246889657473557
"7061","2020/09/07","SL",7813207,32,1,2054,71,885,1897,0.000262888209668578,4.09562936192526e-06,0.000113269749540746,0.000242794028111632
"7060","2020/09/14","SL",7813207,55,1,2109,72,782,1802,0.000269927572634387,7.03936296580905e-06,0.000100086942532049,0.000230635128443416
"7059","2020/09/21","SL",7813207,59,0,2168,72,741,1663,0.000277478889270437,7.5513166360497e-06,9.48394174120819e-05,0.000212844738402554
"7058","2020/09/28","SL",7813207,47,0,2215,72,673,1508,0.000283494344895764,6.01545562532773e-06,8.61362050179907e-05,0.000193006533680728
"7057","2020/10/05","SL",7813207,54,0,2269,72,634,1408,0.000290405719444013,6.91137454824888e-06,8.11446567331443e-05,0.000180207691924712
"7056","2020/10/12","SL",7813207,37,0,2306,72,595,1337,0.000295141290893739,4.73557144972609e-06,7.61531084482979e-05,0.00017112051427794
"7055","2020/10/19","SL",7813207,24,1,2330,73,547,1161,0.000298213012915183,3.07172202144395e-06,7.000966440541e-05,0.000148594552787351
"7054","2020/10/26","SL",7813207,16,1,2346,74,503,1019,0.000300260827596146,2.04781468096263e-06,6.43781740327627e-05,0.000130420197493808
"7053","2020/11/02","SL",7813207,20,0,2366,74,450,939,0.000302820595947349,2.55976835120329e-06,5.7594787902074e-05,0.000120181124088994
"7052","2020/11/09","SL",7813207,15,0,2381,74,425,839,0.000304740422210752,1.91982626340247e-06,5.43950774630699e-05,0.000107382282332978
"7051","2020/11/16","SL",7813207,10,0,2391,74,399,756,0.000306020306386353,1.27988417560164e-06,5.10673786065056e-05,9.67592436754843e-05
"7050","2020/11/23","SL",7813207,14,0,2405,74,383,694,0.000307812144232196,1.7918378458423e-06,4.9019563925543e-05,8.88239617867541e-05
"7049","2020/11/30","SL",7813207,6,0,2411,74,357,628,0.000308580074737557,7.67930505360987e-07,4.56918650689787e-05,8.03767262277833e-05
"7048","2020/12/07","SL",7813207,15,0,2426,74,317,583,0.000310499901000959,1.91982626340247e-06,4.05723283665721e-05,7.46172474375759e-05
"7047","2020/12/14","SL",7813207,19,1,2445,75,277,529,0.000312931680934602,2.43177993364313e-06,3.54527916641656e-05,6.7705872889327e-05
