"","date","cases","deaths","cum_cases","cum_deaths","cases_active","cases_infect","cases_symptom","p_cases","p_cases_daily","p_cases_active","p_infect","p_symptom","population"
"1","2019/12/31",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"2","2020/01/01",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"3","2020/01/02",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"4","2020/01/03",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"5","2020/01/04",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"6","2020/01/05",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"7","2020/01/06",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"8","2020/01/07",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"9","2020/01/08",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"10","2020/01/09",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"11","2020/01/10",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"12","2020/01/11",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"13","2020/01/12",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"14","2020/01/13",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"15","2020/01/14",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"16","2020/01/15",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"17","2020/01/16",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"18","2020/01/17",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"19","2020/01/18",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"20","2020/01/19",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"21","2020/01/20",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"22","2020/01/21",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"23","2020/01/22",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"24","2020/01/23",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"25","2020/01/24",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"26","2020/01/25",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"27","2020/01/26",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"28","2020/01/27",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"29","2020/01/28",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"30","2020/01/29",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"31","2020/01/30",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"32","2020/01/31",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"33","2020/02/01",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"34","2020/02/02",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"35","2020/02/03",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"36","2020/02/04",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"37","2020/02/05",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"38","2020/02/06",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"39","2020/02/07",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"40","2020/02/08",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"41","2020/02/09",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"42","2020/02/10",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"43","2020/02/11",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"44","2020/02/12",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"45","2020/02/13",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"46","2020/02/14",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"47","2020/02/15",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"48","2020/02/16",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"49","2020/02/17",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"50","2020/02/18",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"51","2020/02/19",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"52","2020/02/20",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"53","2020/02/21",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"54","2020/02/22",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"55","2020/02/23",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"56","2020/02/24",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"57","2020/02/25",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"58","2020/02/26",0,0,0,0,0,0,0,0,0,0,0,0,5806081
"59","2020/02/27",1,0,1,0,1,1,1,1.72233215485626e-07,1.72233215485626e-07,1.72233215485626e-07,1.72233215485626e-07,1.72233215485626e-07,5806081
"60","2020/02/28",0,0,1,0,1,1,1,1.72233215485626e-07,0,1.72233215485626e-07,1.72233215485626e-07,1.72233215485626e-07,5806081
"61","2020/02/29",1,0,2,0,2,2,2,3.44466430971252e-07,1.72233215485626e-07,3.44466430971252e-07,3.44466430971252e-07,3.44466430971252e-07,5806081
"62","2020/03/01",1,0,3,0,3,3,3,5.16699646456879e-07,1.72233215485626e-07,5.16699646456879e-07,5.16699646456879e-07,5.16699646456879e-07,5806081
"63","2020/03/02",1,0,4,0,4,4,4,6.88932861942505e-07,1.72233215485626e-07,6.88932861942505e-07,6.88932861942505e-07,6.88932861942505e-07,5806081
"64","2020/03/03",1,0,5,0,5,5,5,8.61166077428131e-07,1.72233215485626e-07,8.61166077428131e-07,8.61166077428131e-07,8.61166077428131e-07,5806081
"65","2020/03/04",3,0,8,0,8,8,8,1.37786572388501e-06,5.16699646456879e-07,1.37786572388501e-06,1.37786572388501e-06,1.37786572388501e-06,5806081
"66","2020/03/05",2,0,10,0,10,10,10,1.72233215485626e-06,3.44466430971252e-07,1.72233215485626e-06,1.72233215485626e-06,1.72233215485626e-06,5806081
"67","2020/03/06",10,0,20,0,20,20,20,3.44466430971252e-06,1.72233215485626e-06,3.44466430971252e-06,3.44466430971252e-06,3.44466430971252e-06,5806081
"68","2020/03/07",3,0,23,0,23,23,23,3.9613639561694e-06,5.16699646456879e-07,3.9613639561694e-06,3.9613639561694e-06,3.9613639561694e-06,5806081
"69","2020/03/08",8,0,31,0,31,31,31,5.33922968005441e-06,1.37786572388501e-06,5.33922968005441e-06,5.33922968005441e-06,5.33922968005441e-06,5806081
"70","2020/03/09",7,0,38,0,38,38,38,6.5448621884538e-06,1.20563250839938e-06,6.5448621884538e-06,6.5448621884538e-06,6.5448621884538e-06,5806081
"71","2020/03/10",75,0,113,0,112,112,113,1.94623533498758e-05,1.2917491161422e-05,1.92901201343901e-05,1.92901201343901e-05,1.94623533498758e-05,5806081
"72","2020/03/11",151,0,264,0,263,263,264,4.54695688882053e-05,2.60072155383296e-05,4.52973356727197e-05,4.52973356727197e-05,4.54695688882053e-05,5806081
"73","2020/03/12",252,0,516,0,514,514,516,8.88723391905831e-05,4.34027703023778e-05,8.85278727596119e-05,8.85278727596119e-05,8.88723391905831e-05,5806081
"74","2020/03/13",160,0,676,0,673,673,676,0.000116429653668283,2.75573144777002e-05,0.000115912954021826,0.000115912954021826,0.000116429653668283,5806081
