"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"17458","2020/03/15","GQ",1355982,1,0,1,0,1,1,7.37472916307149e-07,7.37472916307149e-07,7.37472916307149e-07,7.37472916307149e-07
"17457","2020/03/16","GQ",1355982,0,0,1,0,1,1,7.37472916307149e-07,0,7.37472916307149e-07,7.37472916307149e-07
"17456","2020/03/17","GQ",1355982,0,0,1,0,1,1,7.37472916307149e-07,0,7.37472916307149e-07,7.37472916307149e-07
"17455","2020/03/18","GQ",1355982,0,0,1,0,1,1,7.37472916307149e-07,0,7.37472916307149e-07,7.37472916307149e-07
"17454","2020/03/19","GQ",1355982,2,0,3,0,3,3,2.21241874892145e-06,1.4749458326143e-06,2.21241874892145e-06,2.21241874892145e-06
"17453","2020/03/20","GQ",1355982,1,0,4,0,4,4,2.94989166522859e-06,7.37472916307149e-07,2.94989166522859e-06,2.94989166522859e-06
"17452","2020/03/21","GQ",1355982,0,0,4,0,4,4,2.94989166522859e-06,0,2.94989166522859e-06,2.94989166522859e-06
"17451","2020/03/22","GQ",1355982,2,0,6,0,6,6,4.42483749784289e-06,1.4749458326143e-06,4.42483749784289e-06,4.42483749784289e-06
"17450","2020/03/23","GQ",1355982,0,0,6,0,6,6,4.42483749784289e-06,0,4.42483749784289e-06,4.42483749784289e-06
"17449","2020/03/24","GQ",1355982,3,0,9,0,9,9,6.63725624676434e-06,2.21241874892145e-06,6.63725624676434e-06,6.63725624676434e-06
"17448","2020/03/25","GQ",1355982,0,0,9,0,9,9,6.63725624676434e-06,0,6.63725624676434e-06,6.63725624676434e-06
"17447","2020/03/26","GQ",1355982,2,0,11,0,11,11,8.11220207937863e-06,1.4749458326143e-06,8.11220207937863e-06,8.11220207937863e-06
"17446","2020/03/27","GQ",1355982,1,0,12,0,11,12,8.84967499568578e-06,7.37472916307149e-07,8.11220207937863e-06,8.84967499568578e-06
"17445","2020/03/28","GQ",1355982,1,0,13,0,12,13,9.58714791199293e-06,7.37472916307149e-07,8.84967499568578e-06,9.58714791199293e-06
"17444","2020/03/29","GQ",1355982,0,0,13,0,12,13,9.58714791199293e-06,0,8.84967499568578e-06,9.58714791199293e-06
"17443","2020/03/30","GQ",1355982,1,0,14,0,13,14,1.03246208283001e-05,7.37472916307149e-07,9.58714791199293e-06,1.03246208283001e-05
"17442","2020/03/31","GQ",1355982,0,0,14,0,11,14,1.03246208283001e-05,0,8.11220207937863e-06,1.03246208283001e-05
"17441","2020/04/01","GQ",1355982,1,0,15,0,11,15,1.10620937446072e-05,7.37472916307149e-07,8.11220207937863e-06,1.10620937446072e-05
"17440","2020/04/02","GQ",1355982,0,0,15,0,11,14,1.10620937446072e-05,0,8.11220207937863e-06,1.03246208283001e-05
