"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"8579","2020/03/23","ZM",17861034,3,0,3,0,3,3,1.67963400103264e-07,1.67963400103264e-07,1.67963400103264e-07,1.67963400103264e-07
"8578","2020/03/30","ZM",17861034,26,0,29,0,29,29,1.62364620099822e-06,1.45568280089495e-06,1.62364620099822e-06,1.62364620099822e-06
"8577","2020/04/06","ZM",17861034,10,1,39,1,39,39,2.18352420134243e-06,5.59878000344213e-07,2.18352420134243e-06,2.18352420134243e-06
"8576","2020/04/13","ZM",17861034,4,1,43,2,43,43,2.40747540148012e-06,2.23951200137685e-07,2.40747540148012e-06,2.40747540148012e-06
"8575","2020/04/20","ZM",17861034,18,1,61,3,61,61,3.4152558020997e-06,1.00778040061958e-06,3.4152558020997e-06,3.4152558020997e-06
"8574","2020/04/27","ZM",17861034,27,0,88,3,88,88,4.92692640302907e-06,1.51167060092938e-06,4.92692640302907e-06,4.92692640302907e-06
"8573","2020/05/04","ZM",17861034,36,0,124,3,124,124,6.94248720426824e-06,2.01556080123917e-06,6.94248720426824e-06,6.94248720426824e-06
"8572","2020/05/11","ZM",17861034,143,4,267,7,267,267,1.49487426091905e-05,8.00625540492225e-06,1.49487426091905e-05,1.49487426091905e-05
"8571","2020/05/18","ZM",17861034,486,0,753,7,753,753,4.21588134259192e-05,2.72100708167288e-05,4.21588134259192e-05,4.21588134259192e-05
"8570","2020/05/25","ZM",17861034,167,0,920,7,920,920,5.15087760316676e-05,9.34996260574836e-06,5.15087760316676e-05,5.15087760316676e-05
"8569","2020/06/01","ZM",17861034,137,0,1057,7,1057,1057,5.91791046363833e-05,7.67032860471572e-06,5.91791046363833e-05,5.91791046363833e-05
"8568","2020/06/08","ZM",17861034,97,0,1154,7,1154,1154,6.46099212397222e-05,5.43081660333887e-06,6.46099212397222e-05,6.46099212397222e-05
"8567","2020/06/15","ZM",17861034,204,4,1358,11,1355,1358,7.60314324467441e-05,1.14215112070219e-05,7.58634690466409e-05,7.60314324467441e-05
"8566","2020/06/22","ZM",17861034,72,0,1430,11,1401,1430,8.00625540492225e-05,4.03112160247833e-06,7.84389078482242e-05,8.00625540492225e-05
