"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"27690","2020/03/21","IM",84589,1,0,1,0,1,1,1.18218680915958e-05,1.18218680915958e-05,1.18218680915958e-05,1.18218680915958e-05
"27689","2020/03/22","IM",84589,1,0,2,0,2,2,2.36437361831917e-05,1.18218680915958e-05,2.36437361831917e-05,2.36437361831917e-05
"27688","2020/03/23","IM",84589,0,0,2,0,2,2,2.36437361831917e-05,0,2.36437361831917e-05,2.36437361831917e-05
"27687","2020/03/24","IM",84589,11,0,13,0,13,13,0.000153684285190746,0.000130040549007554,0.000153684285190746,0.000153684285190746
"27686","2020/03/25","IM",84589,10,0,23,0,23,23,0.000271902966106704,0.000118218680915958,0.000271902966106704,0.000271902966106704
"27685","2020/03/26","IM",84589,0,0,23,0,23,23,0.000271902966106704,0,0.000271902966106704,0.000271902966106704
"27684","2020/03/27","IM",84589,3,0,26,0,26,26,0.000307368570381492,3.54656042747875e-05,0.000307368570381492,0.000307368570381492
"27683","2020/03/28","IM",84589,3,0,29,0,29,29,0.000342834174656279,3.54656042747875e-05,0.000342834174656279,0.000342834174656279
"27682","2020/03/29","IM",84589,3,0,32,0,32,32,0.000378299778931067,3.54656042747875e-05,0.000378299778931067,0.000378299778931067
"27681","2020/03/30","IM",84589,10,0,42,0,42,42,0.000496518459847025,0.000118218680915958,0.000496518459847025,0.000496518459847025
"27680","2020/03/31","IM",84589,0,0,42,0,42,42,0.000496518459847025,0,0.000496518459847025,0.000496518459847025
"27679","2020/04/01","IM",84589,10,0,52,0,52,52,0.000614737140762983,0.000118218680915958,0.000614737140762983,0.000614737140762983
"27678","2020/04/02","IM",84589,13,0,65,0,64,65,0.000768421425953729,0.000153684285190746,0.000756599557862133,0.000768421425953729
"27677","2020/04/03","IM",84589,6,1,71,1,69,71,0.000839352634503304,7.0931208549575e-05,0.000815708898320113,0.000839352634503304
"27676","2020/04/04","IM",84589,43,0,114,1,112,114,0.00134769296244193,0.000508340327938621,0.00132404922625873,0.00134769296244193
"27675","2020/04/05","IM",84589,12,0,126,1,113,126,0.00148955537954108,0.00014186241709915,0.00133587109435033,0.00148955537954108
"27674","2020/04/06","IM",84589,1,0,127,1,104,127,0.00150137724763267,1.18218680915958e-05,0.00122947428152597,0.00150137724763267
"27673","2020/04/07","IM",84589,12,0,139,1,116,139,0.00164323966473182,0.00014186241709915,0.00137133669862512,0.00164323966473182
"27672","2020/04/08","IM",84589,11,0,150,1,124,149,0.00177328021373938,0.000130040549007554,0.00146591164335788,0.00176145834564778
"27671","2020/04/09","IM",84589,8,0,158,1,129,156,0.00186785515847214,9.45749447327667e-05,0.00152502098381586,0.00184421142228895
"27670","2020/04/10","IM",84589,32,0,190,1,158,188,0.00224615493740321,0.000378299778931067,0.00186785515847214,0.00222251120122002
"27669","2020/04/11","IM",84589,11,0,201,1,159,188,0.00237619548641076,0.000130040549007554,0.00187967702656374,0.00222251120122002
"27668","2020/04/12","IM",84589,25,0,226,1,184,203,0.00267174218870066,0.000295546702289896,0.00217522372885363,0.00239983922259395
"27667","2020/04/13","IM",84589,2,1,228,2,176,205,0.00269538592488385,2.36437361831917e-05,0.00208064878412087,0.00242348295877715
"27666","2020/04/14","IM",84589,14,0,242,2,177,216,0.00286089207816619,0.000165506153282342,0.00209247065221246,0.0025535235077847
