"","date","cases","deaths","cum_cases","cum_deaths","cases_active","cases_infect","cases_symptom","p_cases","p_cases_daily","p_cases_active","p_infect","p_symptom","population"
"1","2020/03/14",1,0,1,0,1,1,1,7.83008956213043e-08,7.83008956213043e-08,7.83008956213043e-08,7.83008956213043e-08,7.83008956213043e-08,12771246
"2","2020/03/15",0,0,1,0,1,1,1,7.83008956213043e-08,0,7.83008956213043e-08,7.83008956213043e-08,7.83008956213043e-08,12771246
"3","2020/03/17",0,0,1,0,1,1,1,7.83008956213043e-08,0,7.83008956213043e-08,7.83008956213043e-08,7.83008956213043e-08,12771246
"4","2020/03/18",0,0,1,0,1,1,1,7.83008956213043e-08,0,7.83008956213043e-08,7.83008956213043e-08,7.83008956213043e-08,12771246
"5","2020/03/19",0,0,1,0,1,1,1,7.83008956213043e-08,0,7.83008956213043e-08,7.83008956213043e-08,7.83008956213043e-08,12771246
"6","2020/03/20",0,0,1,0,1,1,1,7.83008956213043e-08,0,7.83008956213043e-08,7.83008956213043e-08,7.83008956213043e-08,12771246
"7","2020/03/21",1,0,2,0,2,2,2,1.56601791242609e-07,7.83008956213043e-08,1.56601791242609e-07,1.56601791242609e-07,1.56601791242609e-07,12771246
"8","2020/03/22",0,0,2,0,2,2,2,1.56601791242609e-07,0,1.56601791242609e-07,1.56601791242609e-07,1.56601791242609e-07,12771246
"9","2020/03/23",0,0,2,0,2,2,2,1.56601791242609e-07,0,1.56601791242609e-07,1.56601791242609e-07,1.56601791242609e-07,12771246
"10","2020/03/24",0,0,2,0,2,2,2,1.56601791242609e-07,0,1.56601791242609e-07,1.56601791242609e-07,1.56601791242609e-07,12771246
"11","2020/03/25",2,0,4,0,4,4,4,3.13203582485217e-07,1.56601791242609e-07,3.13203582485217e-07,3.13203582485217e-07,3.13203582485217e-07,12771246
"12","2020/03/26",0,0,4,0,4,4,4,3.13203582485217e-07,0,3.13203582485217e-07,3.13203582485217e-07,3.13203582485217e-07,12771246
"13","2020/03/27",1,0,5,0,4,4,5,3.91504478106521e-07,7.83008956213043e-08,3.13203582485217e-07,3.13203582485217e-07,3.91504478106521e-07,12771246
"14","2020/03/28",0,0,5,0,4,4,5,3.91504478106521e-07,0,3.13203582485217e-07,3.13203582485217e-07,3.91504478106521e-07,12771246
"15","2020/03/29",3,0,8,0,7,7,8,6.26407164970434e-07,2.34902686863913e-07,5.4810626934913e-07,5.4810626934913e-07,6.26407164970434e-07,12771246
"16","2020/03/30",0,0,8,0,7,7,8,6.26407164970434e-07,0,5.4810626934913e-07,5.4810626934913e-07,6.26407164970434e-07,12771246
"17","2020/03/31",8,0,16,0,15,15,16,1.25281432994087e-06,6.26407164970434e-07,1.17451343431956e-06,1.17451343431956e-06,1.25281432994087e-06,12771246
"18","2020/04/01",0,0,16,0,15,15,16,1.25281432994087e-06,0,1.17451343431956e-06,1.17451343431956e-06,1.25281432994087e-06,12771246
"19","2020/04/02",14,0,30,0,28,28,29,2.34902686863913e-06,1.09621253869826e-06,2.19242507739652e-06,2.19242507739652e-06,2.27072597301782e-06,12771246
"20","2020/04/03",22,0,52,0,50,50,51,4.07164657230782e-06,1.72261970366869e-06,3.91504478106522e-06,3.91504478106522e-06,3.99334567668652e-06,12771246
"21","2020/04/04",0,0,52,0,50,50,51,4.07164657230782e-06,0,3.91504478106522e-06,3.91504478106522e-06,3.99334567668652e-06,12771246
"22","2020/04/05",59,0,111,0,109,109,110,8.69139941396478e-06,4.61975284165695e-06,8.53479762272217e-06,8.53479762272217e-06,8.61309851834347e-06,12771246
"23","2020/04/06",10,0,121,0,117,117,120,9.47440837017782e-06,7.83008956213043e-07,9.1612047876926e-06,9.1612047876926e-06,9.39610747455652e-06,12771246
"24","2020/04/07",7,0,128,0,124,124,127,1.0022514639527e-05,5.4810626934913e-07,9.70931105704173e-06,9.70931105704173e-06,9.94421374390565e-06,12771246
"25","2020/04/08",16,0,144,0,139,139,142,1.12753289694678e-05,1.25281432994087e-06,1.08838244913613e-05,1.08838244913613e-05,1.11187271782252e-05,12771246
"26","2020/04/09",20,0,164,0,159,159,162,1.28413468818939e-05,1.56601791242609e-06,1.24498424037874e-05,1.24498424037874e-05,1.26847450906513e-05,12771246
"27","2020/04/10",30,0,194,0,186,186,192,1.5190373750533e-05,2.34902686863913e-06,1.45639665855626e-05,1.45639665855626e-05,1.50337719592904e-05,12771246
"28","2020/04/11",18,0,212,0,204,204,210,1.65997898717165e-05,1.40941612118348e-06,1.59733827067461e-05,1.59733827067461e-05,1.64431880804739e-05,12771246
"29","2020/04/12",38,0,250,0,234,234,246,1.95752239053261e-05,2.97543403360956e-06,1.83224095753852e-05,1.83224095753852e-05,1.92620203228409e-05,12771246
"30","2020/04/13",0,0,250,0,234,234,246,1.95752239053261e-05,0,1.83224095753852e-05,1.83224095753852e-05,1.92620203228409e-05,12771246
"31","2020/04/14",69,0,319,0,289,289,314,2.49779857031961e-05,5.40276179787e-06,2.26289588345569e-05,2.26289588345569e-05,2.45864812250895e-05,12771246
"32","2020/04/15",44,0,363,0,311,311,358,2.84232251105335e-05,3.44523940733739e-06,2.43515785382256e-05,2.43515785382256e-05,2.80317206324269e-05,12771246
"33","2020/04/16",41,1,404,1,352,352,396,3.16335618310069e-05,3.21033672047348e-06,2.75619152586991e-05,2.75619152586991e-05,3.10071546660365e-05,12771246
"34","2020/04/17",34,0,438,1,327,327,430,3.42957922821313e-05,2.66223045112435e-06,2.56043928681665e-05,2.56043928681665e-05,3.36693851171608e-05,12771246
"35","2020/04/18",39,2,477,3,356,356,461,3.73495272113621e-05,3.05373492923087e-06,2.78751188411843e-05,2.78751188411843e-05,3.60967128814213e-05,12771246
"36","2020/04/19",0,0,477,3,349,349,461,3.73495272113621e-05,0,2.73270125718352e-05,2.73270125718352e-05,3.60967128814213e-05,12771246
"37","2020/04/20",102,2,579,5,435,435,549,4.53362185647352e-05,7.98669135337304e-06,3.40608895952674e-05,3.40608895952674e-05,4.29871916960961e-05,12771246
"38","2020/04/21",43,0,622,5,458,458,570,4.87031570764513e-05,3.36693851171608e-06,3.58618101945574e-05,3.58618101945574e-05,4.46315105041434e-05,12771246
"39","2020/04/22",66,1,688,6,494,494,636,5.38710161874574e-05,5.16785911100608e-06,3.86806424369243e-05,3.86806424369243e-05,4.97993696151495e-05,12771246
"40","2020/04/23",73,0,761,6,549,549,650,5.95869815678126e-05,5.71596538035521e-06,4.29871916960961e-05,4.29871916960961e-05,5.08955821538478e-05,12771246
"41","2020/04/24",101,0,862,6,612,612,741,6.74953720255643e-05,7.90839045775173e-06,4.79201481202382e-05,4.79201481202382e-05,5.80209636553865e-05,12771246
"42","2020/04/25",92,0,954,6,704,704,826,7.46990544227243e-05,7.20368239715999e-06,5.51238305173982e-05,5.51238305173982e-05,6.46765397831973e-05,12771246
"43","2020/04/26",42,1,996,7,677,677,852,7.79876920388191e-05,3.28863761609478e-06,5.3009706335623e-05,5.3009706335623e-05,6.67123630693513e-05,12771246
"44","2020/04/27",98,0,1094,7,731,731,930,8.56611798097069e-05,7.67348777088782e-06,5.72379546991734e-05,5.72379546991734e-05,7.2819832927813e-05,12771246
"45","2020/04/28",69,0,1163,7,759,759,969,9.10639416075769e-05,5.40276179787e-06,5.943037977657e-05,5.943037977657e-05,7.58735678570439e-05,12771246
"46","2020/04/29",77,0,1240,7,802,802,1028,9.70931105704173e-05,6.02916896284043e-06,6.2797318288286e-05,6.2797318288286e-05,8.04933206987008e-05,12771246
"47","2020/04/30",111,0,1351,7,874,874,1101,0.000105784509984382,8.69139941396478e-06,6.84349827730199e-05,6.84349827730199e-05,8.6209286079056e-05,12771246
"48","2020/05/01",144,0,1495,7,1018,1018,1245,0.00011705983895385,1.12753289694678e-05,7.97103117424878e-05,7.97103117424878e-05,9.74846150485238e-05,12771246
"49","2020/05/02",42,0,1537,7,958,958,1218,0.000120348476569945,3.28863761609478e-06,7.50122580052095e-05,7.50122580052095e-05,9.53704908667486e-05,12771246
"50","2020/05/03",49,0,1586,7,964,964,1223,0.000124185220455389,3.83674388544391e-06,7.54820633789373e-05,7.54820633789373e-05,9.57619953448552e-05,12771246
"51","2020/05/04",0,0,1586,7,898,898,1182,0.000124185220455389,0,7.03142042679313e-05,7.03142042679313e-05,9.25516586243817e-05,12771246
"52","2020/05/05",124,2,1710,9,949,949,1272,0.00013389453151243,9.70931105704173e-06,7.43075499446178e-05,7.43075499446178e-05,9.95987392302991e-05,12771246
"53","2020/05/06",101,1,1811,10,949,949,1334,0.000141802921970182,7.90839045775173e-06,7.43075499446178e-05,7.43075499446178e-05,0.00010445339475882,12771246
"54","2020/05/07",45,1,1856,11,902,902,1379,0.000145326462273141,3.52354030295869e-06,7.06274078504165e-05,7.06274078504165e-05,0.000107976935061779,12771246
"55","2020/05/08",71,0,1927,11,931,931,1348,0.000150885825862253,5.55936358911261e-06,7.28981338234343e-05,7.28981338234343e-05,0.000105549607297518,12771246
"56","2020/05/09",82,0,2009,11,915,915,1387,0.0001573064993032,6.42067344094695e-06,7.16453194934934e-05,7.16453194934934e-05,0.000108603342226749,12771246
"57","2020/05/10",33,0,2042,11,879,879,1354,0.000159890428858703,2.58392955550304e-06,6.88264872511265e-05,6.88264872511265e-05,0.000106019412671246,12771246
"58","2020/05/11",104,0,2146,11,906,906,1385,0.000168033722003319,8.14329314461565e-06,7.09406114329017e-05,7.09406114329017e-05,0.000108446740435506,12771246
"59","2020/05/12",67,0,2213,11,862,862,1351,0.000173279882009946,5.24616000662739e-06,6.74953720255643e-05,6.74953720255643e-05,0.000105784509984382,12771246
"60","2020/05/13",0,0,2213,11,718,718,1259,0.000173279882009946,0,5.62200430560965e-05,5.62200430560965e-05,9.85808275872221e-05,12771246
"61","2020/05/14",161,3,2374,14,837,837,1378,0.000185886326204976,1.260644419503e-05,6.55378496350317e-05,6.55378496350317e-05,0.000107898634166157,12771246
"62","2020/05/15",99,0,2473,14,887,887,1379,0.000193638114871486,7.75178866650912e-06,6.94528944160969e-05,6.94528944160969e-05,0.000107976935061779,12771246
"63","2020/05/16",58,1,2531,15,945,945,1368,0.000198179566817521,4.54145194603565e-06,7.39943463621326e-05,7.39943463621326e-05,0.000107115625209944,12771246
"64","2020/05/17",127,1,2658,16,948,948,1418,0.000208123780561427,9.94421374390565e-06,7.42292490489965e-05,7.42292490489965e-05,0.000111030669991009,12771246
"65","2020/05/18",0,0,2658,16,847,847,1307,0.000208123780561427,0,6.63208585912447e-05,6.63208585912447e-05,0.000102339270577045,12771246
"66","2020/05/19",138,0,2796,16,940,940,1301,0.000218929304157167,1.080552359574e-05,7.3602841884026e-05,7.3602841884026e-05,0.000101869465203317,12771246
"67","2020/05/20",67,2,2863,18,936,936,1326,0.000224175464163794,5.24616000662739e-06,7.32896383015408e-05,7.32896383015408e-05,0.000103826987593849,12771246
"68","2020/05/21",0,0,2863,18,854,854,1277,0.000224175464163794,0,6.68689648605939e-05,6.68689648605939e-05,9.99902437084056e-05,12771246
"69","2020/05/22",204,1,3067,19,1025,1025,1481,0.00024014884687054,1.59733827067461e-05,8.02584180118369e-05,8.02584180118369e-05,0.000115963626415152,12771246
"70","2020/05/23",0,0,3067,19,921,921,1357,0.00024014884687054,0,7.21151248672213e-05,7.21151248672213e-05,0.00010625431535811,12771246
"71","2020/05/24",109,1,3176,20,963,963,1365,0.000248683644493262,8.53479762272217e-06,7.5403762483316e-05,7.5403762483316e-05,0.00010688072252308,12771246
"72","2020/05/25",99,0,3275,20,1062,1062,1419,0.000256435433159772,7.75178866650912e-06,8.31555511498252e-05,8.31555511498252e-05,0.000111108970886631,12771246
"73","2020/05/26",0,0,3275,20,901,901,1348,0.000256435433159772,0,7.05491069547952e-05,7.05491069547952e-05,0.000105549607297518,12771246
"74","2020/05/27",83,0,3358,20,885,885,1349,0.00026293440749634,6.49897433656826e-06,6.92962926248543e-05,6.92962926248543e-05,0.000105627908193139,12771246
"75","2020/05/28",88,1,3446,21,915,915,1404,0.000269824886311015,6.89047881467478e-06,7.16453194934934e-05,7.16453194934934e-05,0.000109934457452311,12771246
"76","2020/05/29",107,1,3553,22,895,895,1407,0.000278203082142494,8.37819583147956e-06,7.00793015810673e-05,7.00793015810673e-05,0.000110169360139175,12771246
"77","2020/05/30",103,0,3656,22,998,998,1443,0.000286268074391489,8.06499224899434e-06,7.81442938300617e-05,7.81442938300617e-05,0.000112988192381542,12771246
