"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"54112","2020/03/13","TT",1394969,1,0,1,0,1,1,7.1686180839861e-07,7.1686180839861e-07,7.1686180839861e-07,7.1686180839861e-07
"54111","2020/03/14","TT",1394969,1,0,2,0,2,2,1.43372361679722e-06,7.1686180839861e-07,1.43372361679722e-06,1.43372361679722e-06
"54110","2020/03/15","TT",1394969,0,0,2,0,2,2,1.43372361679722e-06,0,1.43372361679722e-06,1.43372361679722e-06
"54109","2020/03/16","TT",1394969,2,0,4,0,4,4,2.86744723359444e-06,1.43372361679722e-06,2.86744723359444e-06,2.86744723359444e-06
"54108","2020/03/17","TT",1394969,1,0,5,0,5,5,3.58430904199305e-06,7.1686180839861e-07,3.58430904199305e-06,3.58430904199305e-06
"54107","2020/03/18","TT",1394969,2,0,7,0,7,7,5.01803265879027e-06,1.43372361679722e-06,5.01803265879027e-06,5.01803265879027e-06
"54106","2020/03/19","TT",1394969,2,0,9,0,9,9,6.45175627558749e-06,1.43372361679722e-06,6.45175627558749e-06,6.45175627558749e-06
"54105","2020/03/20","TT",1394969,0,0,9,0,9,9,6.45175627558749e-06,0,6.45175627558749e-06,6.45175627558749e-06
"54104","2020/03/21","TT",1394969,0,0,9,0,9,9,6.45175627558749e-06,0,6.45175627558749e-06,6.45175627558749e-06
"54103","2020/03/22","TT",1394969,40,0,49,0,49,49,3.51262286115319e-05,2.86744723359444e-05,3.51262286115319e-05,3.51262286115319e-05
"54102","2020/03/23","TT",1394969,1,0,50,0,50,50,3.58430904199305e-05,7.1686180839861e-07,3.58430904199305e-05,3.58430904199305e-05
"54101","2020/03/24","TT",1394969,1,0,51,0,51,51,3.65599522283291e-05,7.1686180839861e-07,3.65599522283291e-05,3.65599522283291e-05
"54100","2020/03/25","TT",1394969,6,0,57,0,56,57,4.08611230787207e-05,4.30117085039166e-06,4.01442612703221e-05,4.08611230787207e-05
"54099","2020/03/26","TT",1394969,3,1,60,1,58,60,4.30117085039166e-05,2.15058542519583e-06,4.15779848871194e-05,4.30117085039166e-05
"54098","2020/03/27","TT",1394969,5,0,65,1,63,65,4.65960175459096e-05,3.58430904199305e-06,4.51622939291124e-05,4.65960175459096e-05
"54097","2020/03/28","TT",1394969,1,1,66,2,62,66,4.73128793543082e-05,7.1686180839861e-07,4.44454321207138e-05,4.73128793543082e-05
"54096","2020/03/29","TT",1394969,8,0,74,2,69,74,5.30477738214971e-05,5.73489446718888e-06,4.94634647795041e-05,5.30477738214971e-05
"54095","2020/03/30","TT",1394969,4,1,78,3,71,78,5.59152210550915e-05,2.86744723359444e-06,5.08971883963013e-05,5.59152210550915e-05
"54094","2020/03/31","TT",1394969,7,0,85,3,76,84,6.09332537138818e-05,5.01803265879027e-06,5.44814974382943e-05,6.02163919054832e-05
"54093","2020/04/01","TT",1394969,2,0,87,3,78,85,6.2366977330679e-05,1.43372361679722e-06,5.59152210550915e-05,6.09332537138818e-05
"54092","2020/04/02","TT",1394969,2,2,89,5,80,87,6.38007009474763e-05,1.43372361679722e-06,5.73489446718888e-05,6.2366977330679e-05
