"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"5342","2020/01/06","MC",33085,0,0,0,0,0,0,0,0,0,0
"5341","2020/01/13","MC",33085,0,0,0,0,0,0,0,0,0,0
"5340","2020/01/20","MC",33085,0,0,0,0,0,0,0,0,0,0
"5339","2020/01/27","MC",33085,0,0,0,0,0,0,0,0,0,0
"5338","2020/02/03","MC",33085,0,0,0,0,0,0,0,0,0,0
"5337","2020/02/10","MC",33085,0,0,0,0,0,0,0,0,0,0
"5336","2020/02/17","MC",33085,0,0,0,0,0,0,0,0,0,0
"5335","2020/02/24","MC",33085,0,0,0,0,0,0,0,0,0,0
"5334","2020/03/02","MC",33085,1,0,1,0,1,1,3.02251775729182e-05,3.02251775729182e-05,3.02251775729182e-05,3.02251775729182e-05
"5333","2020/03/16","MC",33085,8,0,9,0,9,9,0.000272026598156264,0.000241801420583346,0.000272026598156264,0.000272026598156264
"5332","2020/03/23","MC",33085,11,0,20,0,20,20,0.000604503551458365,0.000332476953302101,0.000604503551458365,0.000604503551458365
"5331","2020/03/30","MC",33085,15,0,35,0,35,35,0.00105788121505214,0.000453377663593774,0.00105788121505214,0.00105788121505214
"5330","2020/04/06","MC",33085,16,0,51,0,51,51,0.00154148405621883,0.000483602841166692,0.00154148405621883,0.00154148405621883
"5329","2020/04/13","MC",33085,13,1,64,1,64,64,0.00193441136466677,0.000392927308447937,0.00193441136466677,0.00193441136466677
"5328","2020/04/20","MC",33085,1,0,65,1,65,65,0.00196463654223969,3.02251775729182e-05,0.00196463654223969,0.00196463654223969
"5327","2020/04/27","MC",33085,0,0,65,1,65,65,0.00196463654223969,0,0.00196463654223969,0.00196463654223969
"5326","2020/05/04","MC",33085,1,0,66,1,66,66,0.0019948617198126,3.02251775729182e-05,0.0019948617198126,0.0019948617198126
"5325","2020/05/11","MC",33085,0,0,66,1,66,66,0.0019948617198126,0,0.0019948617198126,0.0019948617198126
"5324","2020/05/18","MC",33085,0,0,66,1,66,66,0.0019948617198126,0,0.0019948617198126,0.0019948617198126
"5323","2020/05/25","MC",33085,1,0,67,1,67,67,0.00202508689738552,3.02251775729182e-05,0.00202508689738552,0.00202508689738552
"5322","2020/06/01","MC",33085,0,0,67,1,66,67,0.00202508689738552,0,0.0019948617198126,0.00202508689738552
"5321","2020/06/08","MC",33085,0,0,67,1,58,67,0.00202508689738552,0,0.00175306029922926,0.00202508689738552
"5320","2020/06/15","MC",33085,0,0,67,1,47,67,0.00202508689738552,0,0.00142058334592716,0.00202508689738552
"5319","2020/06/22","MC",33085,1,0,68,1,33,68,0.00205531207495844,3.02251775729182e-05,0.000997430859906302,0.00205531207495844
"5318","2020/06/29","MC",33085,2,0,70,1,19,70,0.00211576243010428,6.04503551458365e-05,0.000574278373885447,0.00211576243010428
"5317","2020/07/06","MC",33085,5,0,75,1,11,75,0.00226688831796887,0.000151125887864591,0.000332476953302101,0.00226688831796887
"5316","2020/07/13","MC",33085,1,0,76,1,11,75,0.00229711349554179,3.02251775729182e-05,0.000332476953302101,0.00226688831796887
"5315","2020/07/20","MC",33085,0,0,76,1,11,67,0.00229711349554179,0,0.000332476953302101,0.00202508689738552
"5314","2020/07/27","MC",33085,5,0,81,1,15,61,0.00244823938340638,0.000151125887864591,0.000453377663593774,0.00184373583194801
"5313","2020/08/03","MC",33085,3,0,84,1,18,49,0.00253891491612513,9.06755327187547e-05,0.000544053196312528,0.00148103370107299
"5312","2020/08/10","MC",33085,10,0,94,1,28,43,0.00284116669185431,0.000302251775729182,0.000846304972041711,0.00129968263563548
"5311","2020/08/17","MC",33085,5,0,99,1,32,35,0.00299229257971891,0.000151125887864591,0.000967205682333384,0.00105788121505214
"5310","2020/08/24","MC",33085,12,0,111,1,44,46,0.00335499471059392,0.000362702130875019,0.0013299078132084,0.00139035816835424
"5309","2020/08/31","MC",33085,20,0,131,1,64,66,0.00395949826205229,0.000604503551458365,0.00193441136466677,0.0019948617198126
"5308","2020/09/07","MC",33085,17,0,148,1,81,82,0.0044733262807919,0.00051382801873961,0.00244823938340638,0.0024784645609793
"5307","2020/09/14","MC",33085,23,0,171,1,103,105,0.00516850536496902,0.00069517908417712,0.00311319329001058,0.00317364364515642
"5306","2020/09/21","MC",33085,22,0,193,1,123,127,0.00583345927157322,0.000664953906604201,0.00371769684146894,0.00383859755176062
"5305","2020/09/28","MC",33085,17,0,210,1,135,143,0.00634728729031283,0.00051382801873961,0.00408039897234396,0.00432220039292731
"5304","2020/10/05","MC",33085,12,0,222,1,146,155,0.00670998942118785,0.000362702130875019,0.00441287592564606,0.00468490252380233
"5303","2020/10/12","MC",33085,12,0,234,1,158,167,0.00707269155206287,0.000362702130875019,0.00477557805652108,0.00504760465467735
"5302","2020/10/19","MC",33085,31,0,265,1,184,198,0.00800967205682333,0.000936980504760465,0.00556143267341696,0.00598458515943781
"5301","2020/10/26","MC",33085,41,0,306,1,222,238,0.00924890433731298,0.00123923228048965,0.00670998942118785,0.00719359226235454
"5300","2020/11/02","MC",33085,60,0,366,1,272,296,0.0110624149916881,0.00181351065437509,0.00822124829983376,0.0089466525615838
"5299","2020/11/09","MC",33085,120,0,486,1,387,411,0.0146894363004383,0.00362702130875019,0.0116971437207194,0.0124225479824694
"5298","2020/11/16","MC",33085,62,0,548,1,437,472,0.0165633973099592,0.00187396100952093,0.0132084025993653,0.0142662838144174
"5297","2020/11/23","MC",33085,34,1,582,2,451,506,0.0175910533474384,0.00102765603747922,0.0136315550853861,0.0152939398518966
