"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","UA","UA05",1604270,0.0134048257372654,0.01,373,0.0134048257372654,0.01,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"2","UA","UA07",1042855,0,0,300,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"3","UA","UA09",2263676,NA,NA,85,NA,NA,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"4","UA","UA12",3258705,0.00327868852459016,0.008,610,0.00327868852459016,0.008,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"5","UA","UA14",4387702,0,0,447,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"6","UA","UA18",1249225,0,0,166,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"7","UA","UA21",1259497,0,0,201,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"8","UA","UA23",1755663,0,0,370,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"9","UA","UA26",1382721,0.0133333333333333,0.02,150,0.0133333333333333,0.02,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"10","UA","UA30",2900920,NA,NA,0,NA,NA,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"11","UA","UA32",1731673,0.00606060606060606,0.0183333333333333,330,0.00606060606060606,0.0183333333333333,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"12","UA","UA35",974724,0,0,100,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"13","UA","UA40",381685,NA,NA,0,NA,NA,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"14","UA","UA43",1963770,NA,NA,0,NA,NA,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"15","UA","UA46",2535476,0,0,330,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"16","UA","UA48",1159634,0,0,150,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"17","UA","UA51",2387282,0.012448132780083,0.0333333333333333,241,0.012448132780083,0.0333333333333333,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"18","UA","UA53",1440684,0,0,250,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"19","UA","UA56",1162049,0,0,200,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"20","UA","UA59",1115051,0,0,140,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"21","UA","UA61",1066523,0,0,151,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"22","UA","UA63",2720342,0.0155555555555556,0.0333333333333333,450,0.0155555555555556,0.0333333333333333,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"23","UA","UA65",1063803,0,0,230,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"24","UA","UA68",1296103,0,0,136,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"25","UA","UA71",1246166,0,0,170,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"26","UA","UA74",1047023,0,0,130,0,0,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
"27","UA","UA77",910001,NA,NA,0,NA,NA,45307223,0.0128456346614413,0.0173789173789174,4593,0.0036097683062615,0.00736755420107079,5625,0.0077612983678529,0.0118676707675074
