"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"PT","2020/07/29",10561097,0.0130674002751032,NA,2908,30,0.0139102541970035,24398,0.00351397581012462,12068,0.0138204930014829,0.00283164129784882,"PT01",714200,0.0404680643588493,0.0344444444444444,0,0,2051,30,0.0404680643588493,0.0344444444444444,0,0
"PT","2020/07/29",10561097,0.0130674002751032,NA,2908,30,0.0139102541970035,24398,0.00351397581012462,12068,0.0138204930014829,0.00283164129784882,"PT02",152758,0.00249791840133222,0.002,NA,NA,1201,15,0.00249791840133222,0.002,NA,NA
"PT","2020/07/29",10561097,0.0130674002751032,NA,2908,30,0.0139102541970035,24398,0.00351397581012462,12068,0.0138204930014829,0.00283164129784882,"PT03",848185,0.00408371618172537,0.00916666666666667,0,0,1959,30,0.00408371618172537,0.00916666666666667,0,0
"PT","2020/07/29",10561097,0.0130674002751032,NA,2908,30,0.0139102541970035,24398,0.00351397581012462,12068,0.0138204930014829,0.00283164129784882,"PT04",136252,0,0,NA,NA,50,2,0,0,NA,NA
"PT","2020/07/29",10561097,0.0130674002751032,NA,2908,30,0.0139102541970035,24398,0.00351397581012462,12068,0.0138204930014829,0.00283164129784882,"PT05",196264,0.00738007380073801,0.00272727272727273,NA,NA,542,11,0.00738007380073801,0.00272727272727273,NA,NA
"PT","2020/07/29",10561097,0.0130674002751032,NA,2908,30,0.0139102541970035,24398,0.00351397581012462,12068,0.0138204930014829,0.00283164129784882,"PT06",430104,0.00666666666666667,0.00577777777777778,0,0,1800,30,0.00666666666666667,0.00577777777777778,0,0
"PT","2020/07/29",10561097,0.0130674002751032,NA,2908,30,0.0139102541970035,24398,0.00351397581012462,12068,0.0138204930014829,0.00283164129784882,"PT07",166706,0.00617283950617284,0.00555555555555556,NA,NA,810,9,0.00617283950617284,0.00555555555555556,NA,NA
"PT","2020/07/29",10561097,0.0130674002751032,NA,2908,30,0.0139102541970035,24398,0.00351397581012462,12068,0.0138204930014829,0.00283164129784882,"PT08",451006,0.000515463917525773,0.000333333333333333,NA,NA,1940,30,0.000515463917525773,0.000333333333333333,NA,NA
"PT","2020/07/29",10561097,0.0130674002751032,NA,2908,30,0.0139102541970035,24398,0.00351397581012462,12068,0.0138204930014829,0.00283164129784882,"PT09",160939,0.00952380952380952,0.00416666666666667,NA,NA,525,12,0.00952380952380952,0.00416666666666667,NA,NA
"PT","2020/07/29",10561097,0.0130674002751032,NA,2908,30,0.0139102541970035,24398,0.00351397581012462,12068,0.0138204930014829,0.00283164129784882,"PT10",470930,0.00504201680672269,0.00533333333333333,0,0,1785,30,0.00504201680672269,0.00533333333333333,0,0
