"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRA",606170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRB",1874590,0.0161290322580645,0.0528205128205128,0.0222222222222222,0.0256410256410256,0.0222222222222222,0.0256410256410256,248,5,0.0161290322580645,0.0528205128205128,0.0222222222222222,0.0256410256410256,0.0222222222222222,0.0256410256410256
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRC",282120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRD",336650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRE",730730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRF",206470,0,0,0,0,0,0,40,2,0,0,0,0,0,0
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRG",680190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRH",546870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRI",3812330,0.0169851380042463,0.0337777777777778,0.000722021660649819,0.0133333333333333,0.000738007380073801,0.0138888888888889,1884,30,0.0169851380042463,0.0337777777777778,0.000722021660649819,0.0133333333333333,0.000738007380073801,0.0138888888888889
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRJ",581980,0,0,0,0,0,0,50,1,0,0,0,0,0,0
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRK",197810,0,0,0,0,0,0,100,1,0,0,0,0,0,0
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRL",308610,0,0,NA,NA,NA,NA,60,1,0,0,NA,NA,NA,NA
"GR",2020-09-17,10785860,0,0,0,0,0,0.00906614557716704,2342,0.00423872107595988,0.00424453775855614,2342,0.00906614557716704,0.00423872107595988,0.00423872107595988,"GRM",621340,0,0,0,0,0,0,20,1,0,0,0,0,0,0
