"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRA",606170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRB",1874590,0.0210526315789474,0.07854526425955,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,285,7,0.0210526315789474,0.07854526425955,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRC",282120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRD",336650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRE",730730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRF",206470,0,0,0,0,0,0,40,2,0,0,0,0,0,0
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRG",680190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRH",546870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRI",3812330,0.0263713080168776,0.0341746031746032,0,0,0,0,1896,30,0.0263713080168776,0.0341746031746032,0,0,0,0
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRJ",581980,0,0,0,0,0,0,50,1,0,0,0,0,0,0
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRK",197810,0,0,0,0,0,0,100,1,0,0,0,0,0,0
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRL",308610,0,0,NA,NA,NA,NA,60,1,0,0,NA,NA,NA,NA
"GR",2020-08-18,10785860,0.2,0,0,20,1,0.013362397702027,2391,0.00344077002002507,0.00344077002002507,2391,0.0149106150582939,0.00341222775523847,0.00341222775523847,"GRM",621340,0,0,0,0,0,0,20,1,0,0,0,0,0,0
