"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_daily","cases_contagious","cases_active","p_cum_cases","p_cum_deaths","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/02/23","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/24","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/25","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/26","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/27","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/28","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/02/29","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/01","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/02","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/03","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/04","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/05","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/06","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/07","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/08","MM",54045422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020/03/09","MM",54045422,0,0,0,0,72.463768115942,72.463768115942,72.463768115942,72.463768115942,0,0,1.34079382553331e-06,1.34079382553331e-06,1.34079382553331e-06,1.34079382553331e-06
"2020/03/10","MM",54045422,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,1.34079382553331e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/03/11","MM",54045422,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,1.34079382553331e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/03/12","MM",54045422,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,1.34079382553331e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/03/13","MM",54045422,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,1.34079382553331e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/03/14","MM",54045422,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,1.34079382553331e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/03/15","MM",54045422,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,1.34079382553331e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/03/16","MM",54045422,0,0,0,0,72.463768115942,0,72.463768115942,72.463768115942,0,0,1.34079382553331e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/03/17","MM",54045422,0,0,0,0,217.391304347826,144.927536231884,217.391304347826,217.391304347826,0,0,4.02238147659993e-06,2.68158765106662e-06,4.02238147659993e-06,4.02238147659993e-06
"2020/03/18","MM",54045422,0,0,0,0,217.391304347826,0,217.391304347826,217.391304347826,0,0,4.02238147659993e-06,0,4.02238147659993e-06,4.02238147659993e-06
"2020/03/19","MM",54045422,0,0,0,0,217.391304347826,0,217.391304347826,217.391304347826,0,0,4.02238147659993e-06,0,4.02238147659993e-06,4.02238147659993e-06
"2020/03/20","MM",54045422,0,0,0,0,217.391304347826,0,217.391304347826,217.391304347826,0,0,4.02238147659993e-06,0,4.02238147659993e-06,4.02238147659993e-06
"2020/03/21","MM",54045422,0,0,0,0,289.855072463768,72.463768115942,217.391304347826,289.855072463768,0,0,5.36317530213323e-06,1.34079382553331e-06,4.02238147659993e-06,5.36317530213323e-06
"2020/03/22","MM",54045422,0,0,0,0,289.855072463768,0,217.391304347826,289.855072463768,0,0,5.36317530213323e-06,0,4.02238147659993e-06,5.36317530213323e-06
"2020/03/23","MM",54045422,0,0,0,0,289.855072463768,0,217.391304347826,289.855072463768,0,0,5.36317530213323e-06,0,4.02238147659993e-06,5.36317530213323e-06
"2020/03/24","MM",54045422,2,0,2,0,289.855072463768,0,217.391304347826,289.855072463768,3.70059095847193e-08,0,5.36317530213323e-06,0,4.02238147659993e-06,5.36317530213323e-06
"2020/03/25","MM",54045422,1,0,3,0,289.855072463768,0,217.391304347826,289.855072463768,5.5508864377079e-08,0,5.36317530213323e-06,0,4.02238147659993e-06,5.36317530213323e-06
"2020/03/26","MM",54045422,0,0,3,0,362.31884057971,72.463768115942,289.855072463768,362.31884057971,5.5508864377079e-08,0,6.70396912766654e-06,1.34079382553331e-06,5.36317530213323e-06,6.70396912766654e-06
"2020/03/27","MM",54045422,2,0,5,0,362.31884057971,0,289.855072463768,289.855072463768,9.25147739617983e-08,0,6.70396912766654e-06,0,5.36317530213323e-06,5.36317530213323e-06
"2020/03/28","MM",54045422,0,0,5,0,362.31884057971,0,289.855072463768,289.855072463768,9.25147739617983e-08,0,6.70396912766654e-06,0,5.36317530213323e-06,5.36317530213323e-06
"2020/03/29","MM",54045422,3,0,8,0,362.31884057971,0,144.927536231884,289.855072463768,1.48023638338877e-07,0,6.70396912766654e-06,0,2.68158765106662e-06,5.36317530213323e-06
"2020/03/30","MM",54045422,0,0,8,0,362.31884057971,0,144.927536231884,289.855072463768,1.48023638338877e-07,0,6.70396912766654e-06,0,2.68158765106662e-06,5.36317530213323e-06
"2020/03/31","MM",54045422,6,0,14,0,362.31884057971,0,144.927536231884,289.855072463768,2.59041367093035e-07,0,6.70396912766654e-06,0,2.68158765106662e-06,5.36317530213323e-06
"2020/04/01","MM",54045422,1,1,15,1,362.31884057971,0,144.927536231884,289.855072463768,2.77544321885395e-07,1.85029547923597e-08,6.70396912766654e-06,0,2.68158765106662e-06,5.36317530213323e-06
"2020/04/02","MM",54045422,1,0,16,1,362.31884057971,0,72.463768115942,289.855072463768,2.96047276677754e-07,1.85029547923597e-08,6.70396912766654e-06,0,1.34079382553331e-06,5.36317530213323e-06
"2020/04/03","MM",54045422,4,0,20,1,362.31884057971,0,72.463768115942,289.855072463768,3.70059095847193e-07,1.85029547923597e-08,6.70396912766654e-06,0,1.34079382553331e-06,5.36317530213323e-06
"2020/04/04","MM",54045422,0,0,20,1,362.31884057971,0,72.463768115942,144.927536231884,3.70059095847193e-07,1.85029547923597e-08,6.70396912766654e-06,0,1.34079382553331e-06,2.68158765106662e-06
"2020/04/05","MM",54045422,1,0,21,1,362.31884057971,0,72.463768115942,144.927536231884,3.88562050639553e-07,1.85029547923597e-08,6.70396912766654e-06,0,1.34079382553331e-06,2.68158765106662e-06
"2020/04/06","MM",54045422,0,0,21,1,362.31884057971,0,72.463768115942,144.927536231884,3.88562050639553e-07,1.85029547923597e-08,6.70396912766654e-06,0,1.34079382553331e-06,2.68158765106662e-06
"2020/04/07","MM",54045422,1,0,22,1,434.782608695652,72.4637681159421,72.4637681159421,217.391304347826,4.07065005431912e-07,1.85029547923597e-08,8.04476295319985e-06,1.34079382553331e-06,1.34079382553331e-06,4.02238147659993e-06
"2020/04/08","MM",54045422,0,0,22,1,434.782608695652,0,72.4637681159421,144.927536231884,4.07065005431912e-07,1.85029547923597e-08,8.04476295319985e-06,0,1.34079382553331e-06,2.68158765106662e-06
"2020/04/09","MM",54045422,0,2,22,3,434.782608695652,0,72.4637681159421,144.927536231884,4.07065005431912e-07,5.5508864377079e-08,8.04476295319985e-06,0,1.34079382553331e-06,2.68158765106662e-06
"2020/04/10","MM",54045422,5,0,27,3,434.782608695652,0,72.4637681159421,144.927536231884,4.99579779393711e-07,5.5508864377079e-08,8.04476295319985e-06,0,1.34079382553331e-06,2.68158765106662e-06
"2020/04/11","MM",54045422,1,0,28,3,434.782608695652,0,72.4637681159421,144.927536231884,5.1808273418607e-07,5.5508864377079e-08,8.04476295319985e-06,0,1.34079382553331e-06,2.68158765106662e-06
"2020/04/12","MM",54045422,3,0,31,3,434.782608695652,0,72.4637681159421,144.927536231884,5.73591598563149e-07,5.5508864377079e-08,8.04476295319985e-06,0,1.34079382553331e-06,2.68158765106662e-06
"2020/04/13","MM",54045422,10,1,41,4,434.782608695652,0,72.4637681159421,72.4637681159421,7.58621146486746e-07,7.40118191694386e-08,8.04476295319985e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/04/14","MM",54045422,21,0,62,4,434.782608695652,0,72.4637681159421,72.4637681159421,1.1471831971263e-06,7.40118191694386e-08,8.04476295319985e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/04/15","MM",54045422,12,0,74,4,434.782608695652,0,72.4637681159421,72.4637681159421,1.36921865463461e-06,7.40118191694386e-08,8.04476295319985e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/04/16","MM",54045422,0,0,74,4,434.782608695652,0,72.4637681159421,72.4637681159421,1.36921865463461e-06,7.40118191694386e-08,8.04476295319985e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/04/17","MM",54045422,11,0,85,4,434.782608695652,0,72.4637681159421,72.4637681159421,1.57275115735057e-06,7.40118191694386e-08,8.04476295319985e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/04/18","MM",54045422,9,1,94,5,434.782608695652,0,72.4637681159421,72.4637681159421,1.73927775048181e-06,9.25147739617983e-08,8.04476295319985e-06,0,1.34079382553331e-06,1.34079382553331e-06
"2020/04/19","MM",54045422,13,0,107,5,434.782608695652,0,0,72.4637681159421,1.97981616278248e-06,9.25147739617983e-08,8.04476295319985e-06,0,0,1.34079382553331e-06
"2020/04/20","MM",54045422,4,0,111,5,434.782608695652,0,0,72.4637681159421,2.05382798195192e-06,9.25147739617983e-08,8.04476295319985e-06,0,0,1.34079382553331e-06
"2020/04/21","MM",54045422,8,0,119,5,434.782608695652,0,0,72.4637681159421,2.2018516202908e-06,9.25147739617983e-08,8.04476295319985e-06,0,0,1.34079382553331e-06
"2020/04/22","MM",54045422,2,0,121,5,434.782608695652,0,0,72.4637681159421,2.23885752987552e-06,9.25147739617983e-08,8.04476295319985e-06,0,0,1.34079382553331e-06
"2020/04/23","MM",54045422,6,0,127,5,434.782608695652,0,0,72.4637681159421,2.34987525862968e-06,9.25147739617983e-08,8.04476295319985e-06,0,0,1.34079382553331e-06
"2020/04/24","MM",54045422,5,0,132,5,434.782608695652,0,0,72.4637681159421,2.44239003259147e-06,9.25147739617983e-08,8.04476295319985e-06,0,0,1.34079382553331e-06
"2020/04/25","MM",54045422,12,0,144,5,434.782608695652,0,0,0,2.66442549009979e-06,9.25147739617983e-08,8.04476295319985e-06,0,0,0
"2020/04/26","MM",54045422,2,0,146,5,434.782608695652,0,0,0,2.70143139968451e-06,9.25147739617983e-08,8.04476295319985e-06,0,0,0
