"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,100,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"2","PT","PT02",152758,0,0,100,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"3","PT","PT03",848185,0,0,110,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"4","PT","PT04",136252,0,0,20,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"5","PT","PT05",196264,0.00909090909090909,0.005,110,0.00909090909090909,0.005,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"6","PT","PT06",430104,0,0,100,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"7","PT","PT07",166706,0,0,100,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"8","PT","PT08",451006,0,0,100,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"9","PT","PT09",160939,0,0,105,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"10","PT","PT10",470930,0,0,100,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"11","PT","PT11",2250533,0.0115384615384615,0.0075,260,0.0115384615384615,0.0075,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"12","PT","PT12",118506,0,0,20,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"13","PT","PT13",1817117,0.114814814814815,0.07,270,0.114814814814815,0.07,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"14","PT","PT14",453638,0,0,100,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"15","PT","PT15",851258,0,0,90,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"16","PT","PT16",244836,0,0,30,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"17","PT","PT17",206661,0.025,0.015,120,0.025,0.015,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"18","PT","PT18",377653,0,0,100,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"19","PT","PT20",245766,0,0,30,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
"20","PT","PT30",267785,0,0,100,0,0,10561097,0.00556586270871985,0.0107692307692308,1078,0.0228717133736399,0.0140286963087263,2065,0.0169360763972531,0.0129107504444004
