"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,100,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"2","PT","PT02",152758,0,0,100,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"3","PT","PT03",848185,0,0,100,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"4","PT","PT04",136252,0,0,20,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"5","PT","PT05",196264,0,0,40,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"6","PT","PT06",430104,0.04,0.04,100,0.04,0.04,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"7","PT","PT07",166706,0,0,100,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"8","PT","PT08",451006,0,0,130,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"9","PT","PT09",160939,0.05,0.05,100,0.05,0.05,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"10","PT","PT10",470930,0,0,100,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"11","PT","PT11",2250533,0.00384615384615385,0.00333333333333333,260,0.00384615384615385,0.00333333333333333,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"12","PT","PT12",118506,0,0,20,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"13","PT","PT13",1817117,0.00909090909090909,0.00666666666666667,220,0.00909090909090909,0.00666666666666667,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"14","PT","PT14",453638,0.0138888888888889,0.0227272727272727,72,0.0138888888888889,0.0227272727272727,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"15","PT","PT15",851258,0,0,113,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"16","PT","PT16",244836,0,0,50,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"17","PT","PT17",206661,0,0,40,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"18","PT","PT18",377653,0,0,60,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"19","PT","PT20",245766,0.1,0.1,100,0.1,0.1,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
"20","PT","PT30",267785,0,0,40,0,0,10561097,0.00943396226415094,0.00909090909090909,1060,0.00769838392604191,0.00755163545467432,1865,0.00832734564857031,0.00810945769549786
