"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,100,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"2","PT","PT02",152758,0,0,100,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"3","PT","PT03",848185,0,0,110,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"4","PT","PT04",136252,0,0,20,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"5","PT","PT05",196264,0.02,0.02,150,0.02,0.02,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"6","PT","PT06",430104,0.01,0.01,100,0.01,0.01,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"7","PT","PT07",166706,0,0,100,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"8","PT","PT08",451006,0,0,60,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"9","PT","PT09",160939,0.05,0.05,100,0.05,0.05,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"10","PT","PT10",470930,0,0,70,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"11","PT","PT11",2250533,0.0137931034482759,0.01,290,0.0137931034482759,0.01,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"12","PT","PT12",118506,0,0,20,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"13","PT","PT13",1817117,0.0211640211640212,0.008,189,0.0211640211640212,0.008,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"14","PT","PT14",453638,0,0,50,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"15","PT","PT15",851258,0,0,100,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"16","PT","PT16",244836,0,0,30,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"17","PT","PT17",206661,0.025,0.015,120,0.025,0.015,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"18","PT","PT18",377653,0,0,50,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"19","PT","PT20",245766,0.1,0.1,100,0.1,0.1,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
"20","PT","PT30",267785,0,0,50,0,0,10561097,0.00472589792060491,0.00416666666666667,1058,0.010937853532475,0.0076689051336239,1909,0.00872273757785467,0.00642004490509652
