"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,200,0,0,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"2","PT","PT02",152758,0,0,50,0,0,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"3","PT","PT03",848185,0.00588235294117647,0.00714285714285714,170,0.00588235294117647,0.00714285714285714,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"4","PT","PT04",136252,NA,NA,0,NA,NA,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"5","PT","PT05",196264,NA,NA,0,NA,NA,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"6","PT","PT06",430104,0,0,200,0,0,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"7","PT","PT07",166706,0.02,0.02,100,0.02,0.02,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"8","PT","PT08",451006,0.01,0.01,200,0.01,0.01,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"9","PT","PT09",160939,NA,NA,0,NA,NA,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"10","PT","PT10",470930,0,0,60,0,0,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"11","PT","PT11",2250533,0,0,230,0,0,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"12","PT","PT12",118506,NA,NA,0,NA,NA,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"13","PT","PT13",1817117,0.02,0.0166666666666667,250,0.02,0.0166666666666667,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"14","PT","PT14",453638,NA,NA,40,NA,NA,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"15","PT","PT15",851258,0.0116279069767442,0.00333333333333333,172,0.0116279069767442,0.00333333333333333,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"16","PT","PT16",244836,0,0,30,0,0,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"17","PT","PT17",206661,NA,NA,17,NA,NA,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"18","PT","PT18",377653,0,0,120,0,0,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"19","PT","PT20",245766,0,0,100,0,0,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
"20","PT","PT30",267785,0.02,0.02,50,0.02,0.02,10561097,0.00349344978165939,0.00583333333333333,1145,0.00693627117868696,0.00563915098151838,1932,0.00565514329451518,0.00571140928272999
