"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"4","BR","BRAP",766679,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"5","BR","BRBA",15203934,0.0388888888888889,0.0388888888888889,0,0,180,0.0388888888888889,0.0388888888888889,0,0,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"6","BR","BRCE",8904459,0.269230769230769,0.269230769230769,0,0,52,0.269230769230769,0.269230769230769,0,0,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"7","BR","BRDF",2914830,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"8","BR","BRES",3929911,0.12,0.12,0,0,50,0.12,0.12,0,0,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"9","BR","BRFN",3061,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"10","BR","BRGO",6610681,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"11","BR","BRMA",6904241,0.25,0.25,0.1,0.1,20,0.25,0.25,0.1,0.1,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"12","BR","BRMG",20869101,0.11,0.11,0.04,0.04,100,0.11,0.11,0.04,0.04,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"13","BR","BRMS",2651235,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"15","BR","BRPA",8175113,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"16","BR","BRPB",3972202,0.254545454545455,0.254545454545455,0.0272727272727273,0.0272727272727273,110,0.254545454545455,0.254545454545455,0.0272727272727273,0.0272727272727273,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"17","BR","BRPE",9345173,0.05,0.05,0.025,0.025,200,0.05,0.05,0.025,0.025,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"19","BR","BRPR",11163018,0.133333333333333,0.133333333333333,0.0666666666666667,0.0666666666666667,30,0.133333333333333,0.133333333333333,0.0666666666666667,0.0666666666666667,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"20","BR","BRRJ",16550024,0.1,0.1,0.02,0.02,50,0.1,0.1,0.02,0.02,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"22","BR","BRRO",1768204,0.04,0.04,0,0,50,0.04,0.04,0,0,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"24","BR","BRRS",11247972,0.15,0.15,0,0,80,0.15,0.15,0,0,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"25","BR","BRSC",6819190,0.3,0.3,0.0666666666666667,0.0666666666666667,30,0.3,0.3,0.0666666666666667,0.0666666666666667,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"27","BR","BRSP",44396484,0,0,0,0,6,0,0,0,0,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
"28","BR","BRTO",1515126,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.1,0.1,0,0,20,0.098757888248423,0.098757888248423,958,0.0210894770619054,0.0210894770619054,958,0.0987832893067375,0.0987832893067375,0.0206581994123777,0.0206581994123777
