"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/05/07","ESCE",84777,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESGA",2699499,99,8301,4,520,0.0304782556318516,0.00369791321527122,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESPV",2207776,71,5321,2,160,0.0501785378688216,0.00586585673963101,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESCM",2032863,120,8449,11,650,0.0761036809089833,0.00565405313829158,NA,NA,0,0,0,0,0,0
"2020/05/07","ESVC",5003769,128,9800,5,450,0.0256122448979592,0.00312769780191217,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESAN",8414240,200,15603,7,536,0.027943344228674,0.00258600295194615,NA,NA,0,0,0,0,0.00961538461538462,0.0187549838461375
"2020/05/07","ESAS",1022800,45,3437,1,50,0.0189118417224324,0.00455385558772469,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESCL",2399548,98,7718,4,355,0.0452189686447266,0.00463562099783837,NA,NA,0,0,0,0,0,0
"2020/05/07","ESEX",1067710,33,2368,0,0,0.035472972972973,0.00745011946344637,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESIB",1149460,35,2235,1,80,0.0295302013422819,0.00701832610256182,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESCT",7675217,140,10095,7,375,0.0368499257057949,0.0036750243325395,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESCB",581078,19,1885,0,0,0.0228116710875332,0.0067400031565321,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESAR",1319291,50,3815,3,170,0.0377457404980341,0.00604755345576758,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESRI",316798,10,518,0,0,0.0482625482625483,0.0184563966609068,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESCN",2153389,30,2068,3,190,0.0227272727272727,0.00642324333777909,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESMD",6663394,200,16971,108,9661,0.112073537210536,0.00474607299666279,0,0,0.00503875968992248,0.00273214121364092,0.00106609808102345,0.00123551394360437,0.00853242320819113,0.00333034889201673
"2020/05/07","ESMC",1493898,46,3035,0,0,0.0177924217462932,0.00470314009852587,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","ESNC",654214,21,2080,1,200,0.0403846153846154,0.00846005136942193,NA,NA,NA,NA,NA,NA,NA,NA
