"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/04/21","ESCE",84777,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESGA",2699499,50,3717,48,3557,0.0427764326069411,0.0065052019484771,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESPV",2207776,50,3298,28,1632,0.0515463917525773,0.00754622842055541,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESCM",2032863,50,3129,50,3129,0.0898050495365932,0.0100175818305108,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESVC",5003769,50,4228,50,4228,0.0227057710501419,0.00449015565050276,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESAN",8414240,50,3846,50,3846,0.0273010920436817,0.00515018316390925,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESAS",1022800,44,3387,27,2160,0.0188957779746088,0.00458543407214818,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESCL",2399548,50,3664,50,3664,0.0548580786026201,0.00737291399706129,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESEX",1067710,33,2368,14,912,0.035472972972973,0.00745011946344637,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESIB",1149460,34,2155,24,1205,0.0278422273781903,0.00694616056546389,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESCT",7675217,50,3086,50,3086,0.042449773169151,0.00711325862061866,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESCB",581078,19,1885,9,990,0.0228116710875332,0.0067400031565321,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESAR",1319291,47,3645,25,2075,0.0373113854595336,0.00615266019801038,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESRI",316798,10,518,7,413,0.0482625482625483,0.0184563966609068,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESCN",2153389,27,1878,11,727,0.0234291799787007,0.00684117520543379,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESMD",6663394,50,4321,50,4321,0.104836843323305,0.00913406347410805,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESMC",1493898,46,3035,40,2640,0.0177924217462932,0.00470314009852587,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","ESNC",654214,20,1880,15,1330,0.0420212765957447,0.00906946604467797,NA,NA,NA,NA,NA,NA,NA,NA
