"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/06/05","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/05","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/05","ESGA",2699499,100,6780,3,315,0.0293510324483776,0.00401768638972848,NA,NA,0,0,0,0,0,0
"2020/06/05","ESPV",2207776,100,6603,3,39,0.052703316674239,0.00538938766581414,NA,NA,0,0,0,0,0,0
"2020/06/05","ESCM",2032863,100,7061,3,310,0.0845489307463532,0.00648913207004209,NA,NA,0,0,0,0,0.00645161290322581,0.00891242537264008
"2020/06/05","ESVC",5003769,100,7390,2,215,0.0305818673883627,0.00392566685879995,NA,NA,0,0,0,0,0,0
"2020/06/05","ESAN",8414240,100,6259,6,298,0.0300367470841988,0.0042286301771123,NA,NA,0,0,0,0,0.00347222222222222,0.00679360524445851
"2020/06/05","ESAS",1022800,78,5919,1,50,0.0211184321675959,0.00366285589603406,NA,NA,0,0,0,0,0,0
"2020/06/05","ESCL",2399548,100,6693,2,150,0.0513969819214104,0.00528991554355913,NA,NA,0,0,0,0,0,0
"2020/06/05","ESEX",1067710,45,3416,0,0,0.0324941451990632,0.00594591257471112,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/05","ESIB",1149460,54,3557,2,37,0.0328928872645488,0.00586130667890928,NA,NA,0,0,0,0,0,0
"2020/06/05","ESCT",7675217,100,5798,5,97,0.0614004829251466,0.00617923969805325,NA,NA,0,0,0,0,0,0
"2020/06/05","ESCB",581078,34,2810,3,130,0.0277580071174377,0.00607402059329998,NA,NA,0,0,0,0,0,0
"2020/06/05","ESAR",1319291,75,5513,1,80,0.0404498458189733,0.00520051519734832,NA,NA,0,0,0,0,0,0
"2020/06/05","ESRI",316798,15,861,2,200,0.0476190476190476,0.014224670604712,NA,NA,0,0,0,0,0,0
"2020/06/05","ESCN",2153389,49,2963,4,128,0.035437057036787,0.00665696656307686,NA,NA,0,0,0,0,0,0
"2020/06/05","ESMD",6663394,100,7696,48,3693,0.091995841995842,0.00645719020750447,NA,NA,0.00737898465171192,0.00288181718292981,0.00105414066453028,0.00109268919656153,0.00236127508854782,0.00163431712775759
"2020/06/05","ESMC",1493898,61,3792,1,30,0.0181962025316456,0.0042541878361802,NA,NA,0,0,0,0,0,0
"2020/06/05","ESNC",654214,27,2520,1,18,0.0396825396825397,0.00762175462265844,NA,NA,0,0,0,0,0,0
