"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/09/28","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/28","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/28","ESGA",2699499,69,4518,0,0,0.0256750774679062,0.00461193061514367,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/28","ESPV",2207776,42,2192,0,0,0.0529197080291971,0.00937194940792249,0,0,NA,NA,NA,NA,NA,NA
"2020/09/28","ESCM",2032863,39,3178,1,50,0.065449968533669,0.00859858807044104,0,0,0,0,0,0,0,0
"2020/09/28","ESVC",5003769,64,4425,1,30,0.0300564971751412,0.0050307629706981,0,0,NA,NA,NA,NA,NA,NA
"2020/09/28","ESAN",8414240,97,6072,0,0,0.0307971014492754,0.00434554732095785,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/28","ESAS",1022800,39,2742,1,30,0.024799416484318,0.00582079190161397,0,0,0,0,0,0,0,0
"2020/09/28","ESCL",2399548,54,3146,4,270,0.0495867768595041,0.00758591386103547,0,0,0.0185185185185185,0.0160809012092816,0.00264550264550265,0.0061269605525574,0.0185185185185185,0.0160809012092816
"2020/09/28","ESEX",1067710,13,1248,1,200,0.0296474358974359,0.0094102063440684,0,0,0,0,0,0,0,0
"2020/09/28","ESIB",1149460,22,1459,0,0,0.0363262508567512,0.00960054192113006,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/28","ESCT",7675217,85,4833,0,0,0.0589695841092489,0.0066413375843197,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/28","ESCB",581078,17,1125,1,50,0.0373333333333333,0.0110779188860129,0,0,0,0,0,0,0,0
"2020/09/28","ESAR",1319291,26,1798,0,0,0.0456062291434928,0.00964337660894826,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/28","ESRI",316798,14,726,0,0,0.0826446280991736,0.0200288447287041,0,0,NA,NA,NA,NA,NA,NA
"2020/09/28","ESCN",2153389,23,1285,0,0,0.0513618677042802,0.0120688869736826,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/28","ESMD",6663394,200,12991,30,1664,0.100608113309214,0.00517270587609285,0.0110363391655451,0.00237550730564331,0.0120192307692308,0.00523581161884627,0.00171703296703297,0.0019892418043763,0.015625,0.0059588400876239
"2020/09/28","ESMC",1493898,19,1043,2,261,0.0191754554170662,0.00832289552460655,0.00699300699300699,0.00965768884840228,0,0,0,0,0,0
"2020/09/28","ESNC",654214,11,840,0,0,0.030952380952381,0.0117119184128301,0,0,NA,NA,NA,NA,NA,NA
