"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/09/02","ESCE",84777,1,100,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESML",86487,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESGA",2699499,117,8075,0,0,0.0325696594427245,0.00387162500472864,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESPV",2207776,72,3934,0,0,0.0559227249618709,0.00718007280176323,0,0,NA,NA,NA,NA,NA,NA
"2020/09/02","ESCM",2032863,111,7831,0,0,0.0854297024645639,0.00619088122990517,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESVC",5003769,144,10898,0,0,0.026977427050835,0.00304184030723238,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESAN",8414240,200,13782,0,0,0.0264838194746771,0.00268073487770056,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESAS",1022800,67,5022,1,25,0.0240939864595779,0.00424099797282566,0,0,0,0,0,0,0,0
"2020/09/02","ESCL",2399548,103,6795,0,0,0.0537159676232524,0.00536062982235466,0,0,NA,NA,NA,NA,NA,NA
"2020/09/02","ESEX",1067710,26,1960,0,0,0.0260204081632653,0.007047775088344,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESIB",1149460,47,2744,0,0,0.0324344023323615,0.00662825482294615,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESCT",7675217,145,8589,0,0,0.0537897310513447,0.0047711196131184,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESCB",581078,25,2065,0,0,0.0358353510895884,0.0080171405416609,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESAR",1319291,53,3943,0,0,0.0438752219122496,0.00639295506817179,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESRI",316798,21,1139,0,0,0.0728709394205443,0.0150950136537793,0,0,NA,NA,NA,NA,NA,NA
"2020/09/02","ESCN",2153389,35,2018,0,0,0.0396432111000991,0.00851310966611829,NA,NA,NA,NA,NA,NA,NA,NA
"2020/09/02","ESMD",6663394,200,14915,23,1585,0.0873617163928931,0.00453154589190163,0.00926598837209302,0.00253123979744732,0.00694006309148265,0.00408698362612006,0.000991437584497521,0.00154935433748993,0.00694006309148265,0.00408698362612006
"2020/09/02","ESMC",1493898,57,3422,0,0,0.0210403272939801,0.00480857877296351,0.04,0.0768145868216849,NA,NA,NA,NA,NA,NA
"2020/09/02","ESNC",654214,26,2170,0,0,0.0405529953917051,0.00829927564116957,0,0,NA,NA,NA,NA,NA,NA
