"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","sumreach_regs_rhs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","IT","IT21","ITAL",421284,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"2","IT","IT21","ITVC",170911,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"3","IT","IT21","ITAT",214638,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"4","IT","IT21","ITTO",2259523,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"5","IT","IT21","ITCN",587089,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"6","IT","IT21","ITVB",158349,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"7","IT","IT21","ITNO",369018,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"8","IT","IT21","ITBI",175585,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"9","IT","IT23","ITAO",125666,NA,NA,0,125666,NA,NA,0,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"10","IT","IT25","ITBS",1265954,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"11","IT","IT25","ITBG",1114590,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"12","IT","IT25","ITPV",545888,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"13","IT","IT25","ITCO",599204,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"14","IT","IT25","ITCR",358955,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"15","IT","IT25","ITMI",3250315,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"16","IT","IT25","ITVA",890768,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"17","IT","IT25","ITMB",873935,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"18","IT","IT25","ITLC",337380,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"19","IT","IT25","ITSO",181095,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"20","IT","IT25","ITMN",412292,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"21","IT","IT25","ITLO",230198,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"22","IT","IT32","ITBZ",531178,NA,NA,0,1072276,0.035,0.05,200,0,0,0,0.035,0.05,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
"23","IT","IT32","ITTN",541098,NA,NA,0,1072276,0.035,0.05,200,0,0,0,0.035,0.05,60453010,0.0101606030809571,0.0123056365403304,6102,0.0127398102177234,0.0159164771117237,1182,0.0105791399886531,0.0128915801915367
