"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","sumreach_regs_rhs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","IT","IT21","ITAL",421284,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"2","IT","IT21","ITVC",170911,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"3","IT","IT21","ITAT",214638,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"4","IT","IT21","ITTO",2259523,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"5","IT","IT21","ITCN",587089,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"6","IT","IT21","ITVB",158349,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"7","IT","IT21","ITNO",369018,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"8","IT","IT21","ITBI",175585,NA,NA,0,4356397,NA,NA,0,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"9","IT","IT23","ITAO",125666,NA,NA,0,125666,NA,NA,0,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"10","IT","IT25","ITBS",1265954,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"11","IT","IT25","ITBG",1114590,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"12","IT","IT25","ITPV",545888,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"13","IT","IT25","ITCO",599204,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"14","IT","IT25","ITCR",358955,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"15","IT","IT25","ITMI",3250315,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"16","IT","IT25","ITVA",890768,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"17","IT","IT25","ITMB",873935,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"18","IT","IT25","ITLC",337380,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"19","IT","IT25","ITSO",181095,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"20","IT","IT25","ITMN",412292,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"21","IT","IT25","ITLO",230198,NA,NA,0,10060574,NA,NA,245,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"22","IT","IT32","ITBZ",531178,NA,NA,0,1072276,0.04149377593361,0.04,241,0,0,0,0.04149377593361,0.04,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"23","IT","IT32","ITTN",541098,NA,NA,0,1072276,0.04149377593361,0.04,241,0,0,0,0.04149377593361,0.04,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"24","IT","IT34","ITRO",234937,NA,NA,0,4905854,0,0,530,0,0,0,0,0,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"25","IT","IT34","ITVE",853338,NA,NA,0,4905854,0,0,530,0,0,0,0,0,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"26","IT","IT34","ITPD",937908,NA,NA,0,4905854,0,0,530,0,0,0,0,0,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"27","IT","IT34","ITVI",862418,NA,NA,0,4905854,0,0,530,0,0,0,0,0,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"28","IT","IT34","ITBL",202950,NA,NA,0,4905854,0,0,530,0,0,0,0,0,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"29","IT","IT34","ITTV",887806,NA,NA,0,4905854,0,0,530,0,0,0,0,0,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"30","IT","IT34","ITVR",926497,NA,NA,0,4905854,0,0,530,0,0,0,0,0,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
"31","IT","IT36","ITPN",312533,NA,NA,0,1215220,NA,NA,40,0,0,0,NA,NA,60453010,0.0133884297520661,0.0144996180290298,6050,0.00698987103954941,0.00811475627267821,1241,0.0122993320477412,0.0134128516815284
