"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"9881","2020/05/02",1,0,1,0,1,1,0,NA,NA,NA,1.1752386615912e-06,1.1752386615912e-06,0,850891
"9880","2020/05/03",0,0,1,0,0,1,0,0,NA,NA,0,1.1752386615912e-06,0,850891
"9879","2020/05/04",2,0,3,0,2,3,0,0,NA,NA,2.35047732318241e-06,3.52571598477361e-06,0,850891
"9878","2020/05/05",1,1,4,1,1,4,0,0,NA,NA,1.1752386615912e-06,4.70095464636481e-06,0,850891
"9877","2020/05/06",0,0,4,1,0,4,0,0,NA,NA,0,4.70095464636481e-06,0,850891
"9876","2020/05/07",4,0,8,1,4,8,0,0,NA,NA,4.70095464636481e-06,9.40190929272962e-06,0,850891
"9875","2020/05/08",0,0,8,1,0,8,0,0,NA,NA,0,9.40190929272962e-06,0,850891
"9874","2020/05/09",0,0,8,1,0,8,0,0.000481087103168568,0.000480178950462998,0.000481996973444922,0,9.40190929272962e-06,0,850891
"9873","2020/05/10",3,0,11,1,111.305606193231,119.305606193231,108.305606193231,0.000479639056050478,0.000179674047298512,0.0012803942892586,0.00485331962614979,0.00014021256094286,0.000127284935665357,850891
"9872","2020/05/11",0,0,11,1,0,119.305606193231,108.305606193231,0.000368160558572595,9.94806331318929e-05,0.00136249833380917,0,0.00014021256094286,0.000127284935665357,850891
"9871","2020/05/12",0,0,11,1,0,119.305606193231,108.305606193231,0.00029200485805109,7.89026077892127e-05,0.00108065930283605,0,0.00014021256094286,0.000127284935665357,850891
"9870","2020/05/13",0,0,11,1,0,119.305606193231,108.305606193231,0.000240731548074829,5.52458326685383e-05,0.00104897827472707,0,0.00014021256094286,0.000127284935665357,850891
"9869","2020/05/14",0,0,11,1,0,118.305606193231,108.305606193231,0.000205755872765574,4.2811248730793e-05,0.000988886809719999,0,0.000139037322281269,0.000127284935665357,850891
"9868","2020/05/15",0,0,11,1,0,118.305606193231,108.305606193231,0.000181172696465935,3.76962721276422e-05,0.000870737186785873,0,0.000139037322281269,0.000127284935665357,850891
"9867","2020/05/16",0,0,11,1,0,116.305606193231,108.305606193231,0.000163321694044079,3.18328575335991e-05,0.000837938463968363,0,0.000136686844958086,0.000127284935665357,850891
"9866","2020/05/17",0,0,11,1,0,115.305606193231,108.305606193231,0.00014996485528923,2.92294903099673e-05,0.000769409852290535,0,0.000135511606296495,0.000127284935665357,850891
"9865","2020/05/18",0,0,11,1,0,115.305606193231,108.305606193231,0.000139706840791285,2.59885677473372e-05,0.000751022586301679,0,0.000135511606296495,0.000127284935665357,850891
"9864","2020/05/19",0,0,11,1,0,111.305606193231,108.305606193231,0.000131651501663875,2.44900961946575e-05,0.000707719469641535,0,0.00013081065165013,0.000127284935665357,850891
"9863","2020/05/20",23,0,34,1,222.756786002327,334.062392195558,308.062392195558,0.000386997441713865,7.19900985167387e-05,0.00208038359411682,0.00253547959727363,0.000392603038691863,0.000362046833490492,850891
"9862","2020/05/21",0,0,34,1,0,334.062392195558,308.062392195558,0.000354621533619209,6.36985388810413e-05,0.00197424359044236,0,0.000392603038691863,0.000362046833490492,850891
"9861","2020/05/22",0,0,34,1,0,222.756786002327,199.756786002327,0.000303390216931169,5.18902197408822e-05,0.00177385303413974,0,0.000261792387041732,0.000234761897825135,850891
"9860","2020/05/23",44,0,78,1,281.3518662773,504.108652279627,437.108652279627,0.000586162183619861,9.84834821130603e-05,0.0034887688588383,0.00211433108080289,0.000592447977801654,0.000513706987475044,850891
"9859","2020/05/24",0,0,78,1,0,504.108652279627,437.108652279627,0.000476567952956106,7.70705185408777e-05,0.00294687278721644,0,0.000592447977801654,0.000513706987475044,850891
"9858","2020/05/25",9,0,87,1,36.400347488281,540.508999767908,464.508999767908,0.000413531258081293,6.48276688670346e-05,0.00263788756250121,0.000173019327487645,0.000635227073465236,0.000545908935184305,850891
"9857","2020/05/26",0,0,87,1,0,540.508999767908,464.508999767908,0.000325394864344857,4.98175489187155e-05,0.00212539195605086,0,0.000635227073465236,0.000545908935184305,850891
"9856","2020/05/27",0,0,87,1,0,540.508999767908,464.508999767908,0.000263873511368564,3.97885972997417e-05,0.00174997950989409,0,0.000635227073465236,0.000545908935184305,850891
"9855","2020/05/28",0,1,87,2,0,540.508999767908,464.508999767908,0.000443618537509998,0.000176349794132676,0.00111594917244105,0,0.000635227073465236,0.000545908935184305,850891
"9854","2020/05/29",0,0,87,2,0,540.508999767908,464.508999767908,0.000385126682810262,0.000151905980527056,0.000976410285479304,0,0.000635227073465236,0.000545908935184305,850891
"9853","2020/05/30",0,0,87,2,0,540.508999767908,464.508999767908,0.000343251850911297,0.000134579666382479,0.000875480199357743,0,0.000635227073465236,0.000545908935184305,850891
"9852","2020/05/31",19,0,106,2,58.0437384162176,598.552738184126,503.552738184126,0.000380569264089615,0.00014863309646249,0.000974432802765854,0.000208393045415755,0.000703442318915262,0.000591794646064097,850891
"9851","2020/06/01",0,0,106,2,0,375.795952181799,303.795952181799,0.000350013153931046,0.000136152223554449,0.00089979586617449,0,0.000441649931873529,0.000357032748238962,850891
"9850","2020/06/02",0,0,106,2,0,375.795952181799,303.795952181799,0.000322819775558204,0.00012523659441276,0.000832125849318302,0,0.000441649931873529,0.000357032748238962,850891
"9849","2020/06/03",26,0,132,2,62.5215316705958,438.317483852395,340.317483852395,0.000373040738406006,0.000144382323438135,0.000963825689992624,0.000176689987429345,0.000515127653074712,0.000399954264238774,850891
"9848","2020/06/04",0,0,132,2,0,156.965617575094,102.965617575094,0.000346864884942688,0.000133914250867038,0.00089844992319573,0,0.00018447206231479,0.000121009174588866,850891
"9847","2020/06/05",0,0,132,2,0,156.965617575094,102.965617575094,0.000321670782352545,0.000123920361582696,0.000834988624127347,0,0.00018447206231479,0.000121009174588866,850891
"9846","2020/06/06",0,0,132,2,0,120.565270086813,75.5652700868134,0.000299235111150546,0.000115062266442509,0.000778201703423074,0,0.000141692966651208,8.88072268796043e-05,850891
"9845","2020/06/07",9,0,141,2,16.2587995972353,136.824069684049,82.8240696840486,0.000299358194751172,0.000114921735827372,0.000779794423739774,3.45191836613434e-05,0.000160800936528943,9.73380488030178e-05,850891
"9844","2020/06/08",0,0,141,2,0,136.824069684049,82.8240696840486,0.000282097390862509,0.000108139460930888,0.000735891757240163,0,0.000160800936528943,9.73380488030178e-05,850891
"9843","2020/06/09",0,0,141,2,0,136.824069684049,82.8240696840486,0.000267031281837397,0.000102232956482722,0.000697482572479205,0,0.000160800936528943,9.73380488030178e-05,850891
"9842","2020/06/10",21,0,162,2,32.2043041287421,169.028373812791,94.0283738127907,0.000291968305316271,0.000111652049925069,0.00076349239773443,5.80409635824606e-05,0.000198648679810682,0.000110505780191341,850891
"9841","2020/06/11",0,0,162,2,0,169.028373812791,94.0283738127907,0.0002785129607261,0.000106417824056693,0.000728914258302196,0,0.000198648679810682,0.000110505780191341,850891
"9840","2020/06/12",0,0,162,2,0,110.984635396573,54.9846353965731,0.00026547165327808,0.000101338330738743,0.000695444637586216,0,0.000130433434360656,6.46200693115489e-05,850891
"9839","2020/06/13",0,0,162,2,0,110.984635396573,54.9846353965731,0.000253513430982192,9.66899011050961e-05,0.000664692578581772,0,0.000130433434360656,6.46200693115489e-05,850891
"9838","2020/06/14",14,0,176,2,17.8694674541395,128.854102850713,58.8541028507126,0.000264011176177891,0.000100614353380076,0.000692762998570697,2.6805335910454e-05,0.000151434323374807,6.91676170634225e-05,850891
"9837","2020/06/15",0,0,176,2,0,66.3325711801168,22.3325711801168,0.00025373452650925,9.66415937069323e-05,0.000666185308761677,0,7.79566021736236e-05,2.62461010636107e-05,850891
"9836","2020/06/16",0,0,176,2,0,66.3325711801168,22.3325711801168,0.000244078639083353,9.29011412586557e-05,0.000641266417717243,0,7.79566021736236e-05,2.62461010636107e-05,850891
"9835","2020/06/17",21,1,197,3,35.837930495723,102.17050167584,37.1705016758398,0.000395108091885164,0.000208381309852788,0.000749157419076691,7.18774433262856e-05,0.000120074723643616,4.36842106401876e-05,850891
"9834","2020/06/18",0,0,197,3,0,102.17050167584,37.1705016758398,0.000381236596025427,0.000200947931525059,0.000723278617729539,0,0.000120074723643616,4.36842106401876e-05,850891
"9833","2020/06/19",13,2,210,5,34.3829638615054,120.29466594011,51.29466594011,0.000652747659256016,0.000446575150994489,0.000954104825840313,0.000106873329423247,0.000141374942196016,6.02834745462227e-05,850891
"9832","2020/06/20",0,0,210,5,0,120.29466594011,51.29466594011,0.000628781313869414,0.000429962006133598,0.000919536924266045,0,0.000141374942196016,6.02834745462227e-05,850891
"9831","2020/06/21",37,0,247,5,90.7941023104589,211.088768250569,105.088768250569,0.000712326232488931,0.000486817713421839,0.00104229703953314,0.000261842189599286,0.000248079681475734,0.000123504383347067,850891
"9830","2020/06/22",0,0,247,5,0,178.884464121827,93.8844641218268,0.000684800769056696,0.000467764856886795,0.00100253810519616,0,0.000210231938193995,0.000110336651958743,850891
"9829","2020/06/23",0,0,247,5,0,178.884464121827,93.8844641218268,0.000655656755139329,0.000447643841416297,0.000960329933725262,0,0.000210231938193995,0.000110336651958743,850891
