"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"45312","2020/03/16",6,0,6,0,6,6,0,NA,NA,NA,1.81918981472007e-07,1.81918981472007e-07,0,32981715
"45311","2020/03/17",2,0,8,0,2,8,0,0,NA,NA,6.06396604906688e-08,2.42558641962675e-07,0,32981715
"45310","2020/03/18",8,0,16,0,8,16,0,0,NA,NA,2.42558641962675e-07,4.85117283925351e-07,0,32981715
"45309","2020/03/19",7,0,23,0,7,23,0,0,0,NA,2.12238811717341e-07,6.97356095642692e-07,0,32981715
"45308","2020/03/20",0,0,23,0,0,23,0,0,0,NA,0,6.97356095642692e-07,0,32981715
"45307","2020/03/21",10,0,33,0,10,33,0,0,0,NA,3.03198302453344e-07,1.00055439809604e-06,0,32981715
"45306","2020/03/22",0,0,33,0,0,33,0,0,0,NA,0,1.00055439809604e-06,0,32981715
"45305","2020/03/23",13,0,46,0,13,46,0,0,0,NA,3.94157793189348e-07,1.39471219128538e-06,0,32981715
"45304","2020/03/24",3,0,49,0,3,49,0,0,0,NA,9.09594907360033e-08,1.48567168202139e-06,0,32981715
"45303","2020/03/25",6,0,55,0,6,55,0,0,0,NA,1.81918981472007e-07,1.66759066349339e-06,0,32981715
"45302","2020/03/26",10,0,65,0,10,65,0,0,0,NA,3.03198302453344e-07,1.97078896594674e-06,0,32981715
"45301","2020/03/27",18,0,83,0,18,83,0,0,0,NA,5.4575694441602e-07,2.51654591036276e-06,0,32981715
"45300","2020/03/28",21,0,104,0,21,98,0,0,0,NA,6.36716435152023e-07,2.97134336404277e-06,0,32981715
"45299","2020/03/29",29,1,133,1,74.5105195472637,170.510519547264,45.5105195472637,1.03609123604795e-05,1.56228704969645e-06,6.87124078525741e-05,5.80448844333079e-06,5.16985000771681e-06,1.37987122705001e-06,32981715
"45298","2020/03/30",12,0,145,1,25.2618288839736,187.772348431237,58.7723484312373,9.25504022500591e-06,1.3784033790371e-06,6.21412939558469e-05,1.61240856881649e-06,5.6932257292029e-06,1.78196762755476e-06,32981715
"45297","2020/03/31",4,1,149,2,13.7974768576203,194.569825288858,68.5698252888576,1.55830590661025e-05,6.11632569780783e-06,3.97022235007321e-05,1.44299930762067e-06,5.89932407362254e-06,2.0790254627104e-06,32981715
"45296","2020/04/01",24,0,173,2,68.92991848627,263.499743775128,113.499743775128,1.50650088719925e-05,5.86900590673499e-06,3.86700057760671e-05,6.0024845869444e-06,7.98926750095099e-06,3.44129296415082e-06,32981715
"45295","2020/04/02",14,0,187,2,34.1145851884527,287.61432896358,133.61432896358,1.38159397676662e-05,5.35030638086504e-06,3.56764973958218e-05,2.52045483509401e-06,8.72041763030153e-06,4.05116377252003e-06,32981715
"45294","2020/04/03",3,0,190,2,6.28548754447539,293.899816508056,136.899816508056,1.20697446393183e-05,4.65163226089393e-06,3.13177670735213e-05,3.99285418923336e-07,8.91099254565919e-06,4.15077919714168e-06,32981715
"45293","2020/04/04",37,0,227,2,67.6545366500615,348.554353158117,167.554353158117,1.2584843597523e-05,4.83274115651894e-06,3.27719369286887e-05,3.75075666257231e-06,1.05681088190265e-05,5.08021954462093e-06,32981715
"45292","2020/04/05",39,0,266,2,62.9493927403757,408.503745898493,191.503745898493,1.301773240807e-05,4.9838403261994e-06,3.40021641859752e-05,3.08067048851397e-06,1.23857642302255e-05,5.80636106698796e-06,32981715
"45291","2020/04/06",76,0,342,2,108.443687807522,510.947433706014,223.947433706014,1.47959739247594e-05,5.65014554178883e-06,3.87460540198494e-05,4.6916081201896e-06,1.54918394542556e-05,6.79004817384464e-06,32981715
"45290","2020/04/07",55,0,397,2,68.8659372686179,569.813370974632,237.813370974632,1.50715890997296e-05,5.7420627690458e-06,3.9559441811681e-05,2.61440581733088e-06,1.72766446794726e-05,7.21046103802159e-06,32981715
"45289","2020/04/08",107,0,504,2,116.236408937562,668.049779912194,247.049779912194,1.66002912748255e-05,6.31083243190191e-06,4.36661365014249e-05,3.82848858155409e-06,2.02551559223708e-05,7.49050738908496e-06,32981715
"45288","2020/04/09",51,1,555,3,71.3306683974637,718.380448309658,267.380448309658,2.35356320625299e-05,1.23782124320735e-05,4.47500783834906e-05,3.02488714626492e-06,2.17811732443161e-05,8.10692980367024e-06,32981715
"45287","2020/04/10",27,0,582,3,32.187202609052,676.057131371446,227.057131371446,2.10362934134063e-05,1.10429874625083e-05,4.00730003612996e-05,1.16340109663363e-06,2.049793745933e-05,6.88433367917485e-06,32981715
"45286","2020/04/11",42,0,624,3,42.9184110148051,693.713713502278,214.713713502278,1.93332870546159e-05,1.01331008724132e-05,3.68866345102478e-05,1.32973391038015e-06,2.10332820322496e-05,6.51008334473443e-06,32981715
"45285","2020/04/12",172,1,796,4,203.455669165563,883.37190581022,236.37190581022,2.85483611385722e-05,1.75966763024903e-05,4.63160718358501e-05,7.29689185807582e-06,2.67836862276634e-05,7.16675605893205e-06,32981715
"45284","2020/04/13",69,0,865,4,71.2747161702614,885.716703494211,193.716703494211,2.70912646410538e-05,1.66814434913001e-05,4.39971888664421e-05,2.23227999766999e-06,2.68547800954017e-05,5.87345756563027e-06,32981715
